region	dataset	gene_id	direction	method	external_gene_name
Hippocampus	ROSMAP_AD	ENSG00000102362	All	DEG	SYTL4
Dentate Gyrus	BS_Caudate_SZ	ENSG00000102362	Increased in AA	DEG	SYTL4
Dentate Gyrus	PSY_SZ	ENSG00000102362	Increased in AA	DEG	SYTL4
Dentate Gyrus	ROSMAP_AD	ENSG00000102362	Increased in AA	DEG	SYTL4
DLPFC	BS_Caudate_SZ	ENSG00000102362	Increased in AA	DEG	SYTL4
DLPFC	PSY_SZ	ENSG00000102362	Increased in AA	DEG	SYTL4
DLPFC	ROSMAP_AD	ENSG00000102362	Increased in AA	DEG	SYTL4
Hippocampus	BS_Caudate_SZ	ENSG00000102362	Increased in AA	DEG	SYTL4
Hippocampus	PSY_SZ	ENSG00000102362	Increased in AA	DEG	SYTL4
Hippocampus	ROSMAP_AD	ENSG00000102362	Increased in AA	DEG	SYTL4
Dentate Gyrus	BS_Caudate_SZ	ENSG00000082497	All	DEG	SERTAD4
Dentate Gyrus	BS_DLPFC_SZ	ENSG00000082497	All	DEG	SERTAD4
Dentate Gyrus	CMC_DLPFC_SZ	ENSG00000082497	All	DEG	SERTAD4
Dentate Gyrus	PSY_SZ	ENSG00000082497	All	DEG	SERTAD4
Dentate Gyrus	PSY_ASD	ENSG00000082497	All	DEG	SERTAD4
Dentate Gyrus	PSY_BD	ENSG00000082497	All	DEG	SERTAD4
Dentate Gyrus	BS_Caudate_SZ	ENSG00000082497	Decreased in AA	DEG	SERTAD4
Dentate Gyrus	BS_DLPFC_SZ	ENSG00000082497	Decreased in AA	DEG	SERTAD4
Dentate Gyrus	CMC_DLPFC_SZ	ENSG00000082497	Decreased in AA	DEG	SERTAD4
Dentate Gyrus	PSY_SZ	ENSG00000082497	Decreased in AA	DEG	SERTAD4
Dentate Gyrus	PSY_ASD	ENSG00000082497	Decreased in AA	DEG	SERTAD4
Dentate Gyrus	PSY_BD	ENSG00000082497	Decreased in AA	DEG	SERTAD4
Dentate Gyrus	BS_Caudate_SZ	ENSG00000148600	All	DEG	CDHR1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000148600	All	DEG	CDHR1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000148600	Decreased in AA	DEG	CDHR1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000148600	Decreased in AA	DEG	CDHR1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000251034	All	DEG	
Dentate Gyrus	PSY_SZ	ENSG00000251034	All	DEG	
Dentate Gyrus	BS_Caudate_SZ	ENSG00000251034	Increased in AA	DEG	
Dentate Gyrus	PSY_SZ	ENSG00000251034	Increased in AA	DEG	
Dentate Gyrus	BS_Caudate_SZ	ENSG00000123560	All	DEG	PLP1
Dentate Gyrus	PSY_SZ	ENSG00000123560	All	DEG	PLP1
Dentate Gyrus	PSY_ASD	ENSG00000123560	All	DEG	PLP1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000123560	Increased in AA	DEG	PLP1
Dentate Gyrus	PSY_SZ	ENSG00000123560	Increased in AA	DEG	PLP1
Dentate Gyrus	PSY_ASD	ENSG00000123560	Increased in AA	DEG	PLP1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000165685	All	DEG	TMEM52B
Dentate Gyrus	PSY_SZ	ENSG00000165685	All	DEG	TMEM52B
Dentate Gyrus	MAYO_AD	ENSG00000165685	All	DEG	TMEM52B
Dentate Gyrus	BS_Caudate_SZ	ENSG00000165685	Increased in AA	DEG	TMEM52B
Dentate Gyrus	PSY_SZ	ENSG00000165685	Increased in AA	DEG	TMEM52B
Dentate Gyrus	MAYO_AD	ENSG00000165685	Increased in AA	DEG	TMEM52B
Dentate Gyrus	BS_Caudate_SZ	ENSG00000075213	All	DEG	SEMA3A
Dentate Gyrus	BS_Caudate_SZ	ENSG00000075213	Increased in AA	DEG	SEMA3A
Dentate Gyrus	BS_Caudate_SZ	ENSG00000263528	All	DEG	IKBKE
Dentate Gyrus	BS_Caudate_SZ	ENSG00000263528	Increased in AA	DEG	IKBKE
Dentate Gyrus	BS_Caudate_SZ	ENSG00000228016	All	DEG	RAPGEF4-AS1
DLPFC	BS_Caudate_SZ	ENSG00000228016	All	DEG	RAPGEF4-AS1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000228016	Increased in AA	DEG	RAPGEF4-AS1
DLPFC	BS_Caudate_SZ	ENSG00000228016	Increased in AA	DEG	RAPGEF4-AS1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000122012	All	DEG	SV2C
Dentate Gyrus	PSY_SZ	ENSG00000122012	All	DEG	SV2C
Dentate Gyrus	BS_Caudate_SZ	ENSG00000122012	Decreased in AA	DEG	SV2C
Dentate Gyrus	PSY_SZ	ENSG00000122012	Decreased in AA	DEG	SV2C
Dentate Gyrus	BS_Caudate_SZ	ENSG00000160255	All	DEG	ITGB2
DLPFC	BS_Caudate_SZ	ENSG00000160255	All	DEG	ITGB2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000160255	Decreased in AA	DEG	ITGB2
DLPFC	BS_Caudate_SZ	ENSG00000160255	Decreased in AA	DEG	ITGB2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000231533	All	DEG	
Hippocampus	BS_Caudate_SZ	ENSG00000231533	All	DEG	
Dentate Gyrus	BS_Caudate_SZ	ENSG00000231533	Decreased in AA	DEG	
Hippocampus	BS_Caudate_SZ	ENSG00000231533	Increased in AA	DEG	
Dentate Gyrus	BS_Caudate_SZ	ENSG00000143409	All	DEG	MINDY1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000143409	All	DEG	MINDY1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000143409	Decreased in AA	DEG	MINDY1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000143409	Decreased in AA	DEG	MINDY1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000147488	All	DEG	ST18
Dentate Gyrus	PSY_SZ	ENSG00000147488	All	DEG	ST18
Dentate Gyrus	MSBB_MD44_AD	ENSG00000147488	All	DEG	ST18
Dentate Gyrus	BS_Caudate_SZ	ENSG00000147488	Decreased in AA	DEG	ST18
Dentate Gyrus	PSY_SZ	ENSG00000147488	Decreased in AA	DEG	ST18
Dentate Gyrus	MSBB_MD44_AD	ENSG00000147488	Decreased in AA	DEG	ST18
Dentate Gyrus	BS_Caudate_SZ	ENSG00000206538	All	DEG	VGLL3
Dentate Gyrus	BS_Caudate_SZ	ENSG00000206538	Increased in AA	DEG	VGLL3
Dentate Gyrus	BS_Caudate_SZ	ENSG00000164056	All	DEG	SPRY1
Dentate Gyrus	PSY_SZ	ENSG00000164056	All	DEG	SPRY1
Dentate Gyrus	PSY_ASD	ENSG00000164056	All	DEG	SPRY1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000164056	Decreased in AA	DEG	SPRY1
Dentate Gyrus	PSY_SZ	ENSG00000164056	Decreased in AA	DEG	SPRY1
Dentate Gyrus	PSY_ASD	ENSG00000164056	Decreased in AA	DEG	SPRY1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000118242	All	DEG	MREG
Dentate Gyrus	BS_DLPFC_SZ	ENSG00000118242	All	DEG	MREG
Dentate Gyrus	CMC_DLPFC_SZ	ENSG00000118242	All	DEG	MREG
Dentate Gyrus	PSY_SZ	ENSG00000118242	All	DEG	MREG
DLPFC	BS_Caudate_SZ	ENSG00000118242	All	DEG	MREG
DLPFC	BS_DLPFC_SZ	ENSG00000118242	All	DEG	MREG
DLPFC	CMC_DLPFC_SZ	ENSG00000118242	All	DEG	MREG
DLPFC	PSY_SZ	ENSG00000118242	All	DEG	MREG
Dentate Gyrus	BS_Caudate_SZ	ENSG00000118242	Decreased in AA	DEG	MREG
Dentate Gyrus	BS_DLPFC_SZ	ENSG00000118242	Decreased in AA	DEG	MREG
Dentate Gyrus	CMC_DLPFC_SZ	ENSG00000118242	Decreased in AA	DEG	MREG
Dentate Gyrus	PSY_SZ	ENSG00000118242	Decreased in AA	DEG	MREG
DLPFC	BS_Caudate_SZ	ENSG00000118242	Decreased in AA	DEG	MREG
DLPFC	BS_DLPFC_SZ	ENSG00000118242	Decreased in AA	DEG	MREG
DLPFC	CMC_DLPFC_SZ	ENSG00000118242	Decreased in AA	DEG	MREG
DLPFC	PSY_SZ	ENSG00000118242	Decreased in AA	DEG	MREG
Dentate Gyrus	BS_Caudate_SZ	ENSG00000234233	All	DEG	KCNH1-IT1
Hippocampus	BS_Caudate_SZ	ENSG00000234233	All	DEG	KCNH1-IT1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000234233	Decreased in AA	DEG	KCNH1-IT1
Hippocampus	BS_Caudate_SZ	ENSG00000234233	Decreased in AA	DEG	KCNH1-IT1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000182836	All	DEG	PLCXD3
DLPFC	BS_Caudate_SZ	ENSG00000182836	All	DEG	PLCXD3
Dentate Gyrus	BS_Caudate_SZ	ENSG00000182836	Increased in AA	DEG	PLCXD3
DLPFC	BS_Caudate_SZ	ENSG00000182836	Increased in AA	DEG	PLCXD3
Dentate Gyrus	BS_Caudate_SZ	ENSG00000279419	All	DEG	
Dentate Gyrus	BS_Caudate_SZ	ENSG00000279419	Increased in AA	DEG	
Dentate Gyrus	BS_Caudate_SZ	ENSG00000279554	All	DEG	
Dentate Gyrus	BS_sACC_BD	ENSG00000279554	All	DEG	
Hippocampus	BS_Caudate_SZ	ENSG00000279554	All	DEG	
Hippocampus	BS_sACC_BD	ENSG00000279554	All	DEG	
Dentate Gyrus	BS_Caudate_SZ	ENSG00000279554	Decreased in AA	DEG	
Dentate Gyrus	BS_sACC_BD	ENSG00000279554	Decreased in AA	DEG	
Hippocampus	BS_Caudate_SZ	ENSG00000279554	Increased in AA	DEG	
Hippocampus	BS_sACC_BD	ENSG00000279554	Increased in AA	DEG	
Dentate Gyrus	BS_Caudate_SZ	ENSG00000166845	All	DEG	C18orf54
Hippocampus	BS_Caudate_SZ	ENSG00000166845	All	DEG	C18orf54
Dentate Gyrus	BS_Caudate_SZ	ENSG00000166845	Decreased in AA	DEG	C18orf54
Hippocampus	BS_Caudate_SZ	ENSG00000166845	Increased in AA	DEG	C18orf54
Dentate Gyrus	BS_Caudate_SZ	ENSG00000229715	All	DEG	EEF1DP3
Hippocampus	BS_Caudate_SZ	ENSG00000229715	All	DEG	EEF1DP3
Dentate Gyrus	BS_Caudate_SZ	ENSG00000229715	Decreased in AA	DEG	EEF1DP3
Hippocampus	BS_Caudate_SZ	ENSG00000229715	Decreased in AA	DEG	EEF1DP3
Dentate Gyrus	BS_Caudate_SZ	ENSG00000180875	All	DEG	GREM2
Dentate Gyrus	PSY_ASD	ENSG00000180875	All	DEG	GREM2
Hippocampus	BS_Caudate_SZ	ENSG00000180875	All	DEG	GREM2
Hippocampus	PSY_ASD	ENSG00000180875	All	DEG	GREM2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000180875	Increased in AA	DEG	GREM2
Dentate Gyrus	PSY_ASD	ENSG00000180875	Increased in AA	DEG	GREM2
Hippocampus	BS_Caudate_SZ	ENSG00000180875	Increased in AA	DEG	GREM2
Hippocampus	PSY_ASD	ENSG00000180875	Increased in AA	DEG	GREM2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000196167	All	DEG	COLCA1
DLPFC	BS_Caudate_SZ	ENSG00000196167	All	DEG	COLCA1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000196167	Increased in AA	DEG	COLCA1
DLPFC	BS_Caudate_SZ	ENSG00000196167	Increased in AA	DEG	COLCA1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000148482	All	DEG	SLC39A12
Dentate Gyrus	PSY_SZ	ENSG00000148482	All	DEG	SLC39A12
Dentate Gyrus	MAYO_AD	ENSG00000148482	All	DEG	SLC39A12
Dentate Gyrus	BS_Caudate_SZ	ENSG00000148482	Increased in AA	DEG	SLC39A12
Dentate Gyrus	PSY_SZ	ENSG00000148482	Increased in AA	DEG	SLC39A12
Dentate Gyrus	MAYO_AD	ENSG00000148482	Increased in AA	DEG	SLC39A12
Dentate Gyrus	BS_Caudate_SZ	ENSG00000088992	All	DEG	TESC
Dentate Gyrus	PSY_ASD	ENSG00000088992	All	DEG	TESC
DLPFC	BS_Caudate_SZ	ENSG00000088992	All	DEG	TESC
DLPFC	PSY_ASD	ENSG00000088992	All	DEG	TESC
Dentate Gyrus	BS_Caudate_SZ	ENSG00000088992	Decreased in AA	DEG	TESC
Dentate Gyrus	PSY_ASD	ENSG00000088992	Decreased in AA	DEG	TESC
DLPFC	BS_Caudate_SZ	ENSG00000088992	Decreased in AA	DEG	TESC
DLPFC	PSY_ASD	ENSG00000088992	Decreased in AA	DEG	TESC
Dentate Gyrus	BS_Caudate_SZ	ENSG00000124749	All	DEG	COL21A1
Dentate Gyrus	PSY_SZ	ENSG00000124749	All	DEG	COL21A1
Dentate Gyrus	PSY_ASD	ENSG00000124749	All	DEG	COL21A1
Dentate Gyrus	MAYO_AD	ENSG00000124749	All	DEG	COL21A1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000124749	Increased in AA	DEG	COL21A1
Dentate Gyrus	PSY_SZ	ENSG00000124749	Increased in AA	DEG	COL21A1
Dentate Gyrus	PSY_ASD	ENSG00000124749	Increased in AA	DEG	COL21A1
Dentate Gyrus	MAYO_AD	ENSG00000124749	Increased in AA	DEG	COL21A1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000115290	All	DEG	GRB14
Dentate Gyrus	PSY_SZ	ENSG00000115290	All	DEG	GRB14
Dentate Gyrus	PSY_BD	ENSG00000115290	All	DEG	GRB14
Dentate Gyrus	MSBB_MD10_AD	ENSG00000115290	All	DEG	GRB14
DLPFC	BS_Caudate_SZ	ENSG00000115290	All	DEG	GRB14
DLPFC	PSY_SZ	ENSG00000115290	All	DEG	GRB14
DLPFC	PSY_BD	ENSG00000115290	All	DEG	GRB14
DLPFC	MSBB_MD10_AD	ENSG00000115290	All	DEG	GRB14
Hippocampus	BS_Caudate_SZ	ENSG00000115290	All	DEG	GRB14
Hippocampus	PSY_SZ	ENSG00000115290	All	DEG	GRB14
Hippocampus	PSY_BD	ENSG00000115290	All	DEG	GRB14
Hippocampus	MSBB_MD10_AD	ENSG00000115290	All	DEG	GRB14
DLPFC	BS_Caudate_SZ	ENSG00000115290	Decreased in AA	DEG	GRB14
DLPFC	PSY_SZ	ENSG00000115290	Decreased in AA	DEG	GRB14
DLPFC	PSY_BD	ENSG00000115290	Decreased in AA	DEG	GRB14
DLPFC	MSBB_MD10_AD	ENSG00000115290	Decreased in AA	DEG	GRB14
Hippocampus	BS_Caudate_SZ	ENSG00000115290	Decreased in AA	DEG	GRB14
Hippocampus	PSY_SZ	ENSG00000115290	Decreased in AA	DEG	GRB14
Hippocampus	PSY_BD	ENSG00000115290	Decreased in AA	DEG	GRB14
Hippocampus	MSBB_MD10_AD	ENSG00000115290	Decreased in AA	DEG	GRB14
Dentate Gyrus	BS_Caudate_SZ	ENSG00000115290	Increased in AA	DEG	GRB14
Dentate Gyrus	PSY_SZ	ENSG00000115290	Increased in AA	DEG	GRB14
Dentate Gyrus	PSY_BD	ENSG00000115290	Increased in AA	DEG	GRB14
Dentate Gyrus	MSBB_MD10_AD	ENSG00000115290	Increased in AA	DEG	GRB14
Dentate Gyrus	BS_Caudate_SZ	ENSG00000101222	All	DEG	SPEF1
Dentate Gyrus	MAYO_AD	ENSG00000101222	All	DEG	SPEF1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000101222	Increased in AA	DEG	SPEF1
Dentate Gyrus	MAYO_AD	ENSG00000101222	Increased in AA	DEG	SPEF1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000146530	All	DEG	VWDE
Dentate Gyrus	MSBB_MD36_AD	ENSG00000146530	All	DEG	VWDE
Dentate Gyrus	BS_Caudate_SZ	ENSG00000146530	Decreased in AA	DEG	VWDE
Dentate Gyrus	MSBB_MD36_AD	ENSG00000146530	Decreased in AA	DEG	VWDE
Dentate Gyrus	BS_Caudate_SZ	ENSG00000196562	All	DEG	SULF2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000196562	Increased in AA	DEG	SULF2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000103253	All	DEG	HAGHL
Dentate Gyrus	PSY_SZ	ENSG00000103253	All	DEG	HAGHL
Dentate Gyrus	BS_Caudate_SZ	ENSG00000103253	Increased in AA	DEG	HAGHL
Dentate Gyrus	PSY_SZ	ENSG00000103253	Increased in AA	DEG	HAGHL
Dentate Gyrus	BS_Caudate_SZ	ENSG00000136158	All	DEG	SPRY2
Dentate Gyrus	BS_sACC_BD	ENSG00000136158	All	DEG	SPRY2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000136158	Decreased in AA	DEG	SPRY2
Dentate Gyrus	BS_sACC_BD	ENSG00000136158	Decreased in AA	DEG	SPRY2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000253974	All	DEG	NRG1-IT1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000253974	Increased in AA	DEG	NRG1-IT1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000250722	All	DEG	SELENOP
Dentate Gyrus	PSY_SZ	ENSG00000250722	All	DEG	SELENOP
Dentate Gyrus	PSY_BD	ENSG00000250722	All	DEG	SELENOP
Dentate Gyrus	MSBB_MD22_AD	ENSG00000250722	All	DEG	SELENOP
Dentate Gyrus	BS_Caudate_SZ	ENSG00000250722	Increased in AA	DEG	SELENOP
Dentate Gyrus	PSY_SZ	ENSG00000250722	Increased in AA	DEG	SELENOP
Dentate Gyrus	PSY_BD	ENSG00000250722	Increased in AA	DEG	SELENOP
Dentate Gyrus	MSBB_MD22_AD	ENSG00000250722	Increased in AA	DEG	SELENOP
Dentate Gyrus	BS_Caudate_SZ	ENSG00000184999	All	DEG	SLC22A10
Dentate Gyrus	MSBB_MD36_AD	ENSG00000184999	All	DEG	SLC22A10
Hippocampus	BS_Caudate_SZ	ENSG00000184999	All	DEG	SLC22A10
Hippocampus	MSBB_MD36_AD	ENSG00000184999	All	DEG	SLC22A10
Hippocampus	BS_Caudate_SZ	ENSG00000184999	Decreased in AA	DEG	SLC22A10
Hippocampus	MSBB_MD36_AD	ENSG00000184999	Decreased in AA	DEG	SLC22A10
Dentate Gyrus	BS_Caudate_SZ	ENSG00000184999	Increased in AA	DEG	SLC22A10
Dentate Gyrus	MSBB_MD36_AD	ENSG00000184999	Increased in AA	DEG	SLC22A10
Dentate Gyrus	BS_Caudate_SZ	ENSG00000161647	All	DEG	MPP3
Dentate Gyrus	BS_sACC_BD	ENSG00000161647	All	DEG	MPP3
Dentate Gyrus	CMC_DLPFC_SZ	ENSG00000161647	All	DEG	MPP3
Dentate Gyrus	PSY_SZ	ENSG00000161647	All	DEG	MPP3
Dentate Gyrus	PSY_BD	ENSG00000161647	All	DEG	MPP3
Dentate Gyrus	BS_Caudate_SZ	ENSG00000161647	Decreased in AA	DEG	MPP3
Dentate Gyrus	BS_sACC_BD	ENSG00000161647	Decreased in AA	DEG	MPP3
Dentate Gyrus	CMC_DLPFC_SZ	ENSG00000161647	Decreased in AA	DEG	MPP3
Dentate Gyrus	PSY_SZ	ENSG00000161647	Decreased in AA	DEG	MPP3
Dentate Gyrus	PSY_BD	ENSG00000161647	Decreased in AA	DEG	MPP3
Dentate Gyrus	BS_Caudate_SZ	ENSG00000164161	All	DEG	HHIP
Dentate Gyrus	PSY_SZ	ENSG00000164161	All	DEG	HHIP
Dentate Gyrus	PSY_ASD	ENSG00000164161	All	DEG	HHIP
Dentate Gyrus	BS_Caudate_SZ	ENSG00000164161	Decreased in AA	DEG	HHIP
Dentate Gyrus	PSY_SZ	ENSG00000164161	Decreased in AA	DEG	HHIP
Dentate Gyrus	PSY_ASD	ENSG00000164161	Decreased in AA	DEG	HHIP
Dentate Gyrus	BS_Caudate_SZ	ENSG00000166450	All	DEG	PRTG
Dentate Gyrus	MSBB_MD36_AD	ENSG00000166450	All	DEG	PRTG
Dentate Gyrus	BS_Caudate_SZ	ENSG00000166450	Increased in AA	DEG	PRTG
Dentate Gyrus	MSBB_MD36_AD	ENSG00000166450	Increased in AA	DEG	PRTG
Dentate Gyrus	BS_Caudate_SZ	ENSG00000103489	All	DEG	XYLT1
Dentate Gyrus	PSY_SZ	ENSG00000103489	All	DEG	XYLT1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000103489	Decreased in AA	DEG	XYLT1
Dentate Gyrus	PSY_SZ	ENSG00000103489	Decreased in AA	DEG	XYLT1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000145911	All	DEG	N4BP3
Dentate Gyrus	PSY_SZ	ENSG00000145911	All	DEG	N4BP3
Dentate Gyrus	PSY_ASD	ENSG00000145911	All	DEG	N4BP3
Dentate Gyrus	BS_Caudate_SZ	ENSG00000145911	Increased in AA	DEG	N4BP3
Dentate Gyrus	PSY_SZ	ENSG00000145911	Increased in AA	DEG	N4BP3
Dentate Gyrus	PSY_ASD	ENSG00000145911	Increased in AA	DEG	N4BP3
Dentate Gyrus	BS_Caudate_SZ	ENSG00000118432	All	DEG	CNR1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000118432	All	DEG	CNR1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000118432	Increased in AA	DEG	CNR1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000118432	Increased in AA	DEG	CNR1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000184221	All	DEG	OLIG1
Dentate Gyrus	PSY_SZ	ENSG00000184221	All	DEG	OLIG1
Dentate Gyrus	MAYO_AD	ENSG00000184221	All	DEG	OLIG1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000184221	Increased in AA	DEG	OLIG1
Dentate Gyrus	PSY_SZ	ENSG00000184221	Increased in AA	DEG	OLIG1
Dentate Gyrus	MAYO_AD	ENSG00000184221	Increased in AA	DEG	OLIG1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000180914	All	DEG	OXTR
Dentate Gyrus	PSY_SZ	ENSG00000180914	All	DEG	OXTR
Dentate Gyrus	BS_Caudate_SZ	ENSG00000180914	Decreased in AA	DEG	OXTR
Dentate Gyrus	PSY_SZ	ENSG00000180914	Decreased in AA	DEG	OXTR
Dentate Gyrus	BS_Caudate_SZ	ENSG00000170340	All	DEG	B3GNT2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000170340	Decreased in AA	DEG	B3GNT2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000089723	All	DEG	OTUB2
DLPFC	BS_Caudate_SZ	ENSG00000089723	All	DEG	OTUB2
Hippocampus	BS_Caudate_SZ	ENSG00000089723	All	DEG	OTUB2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000089723	Increased in AA	DEG	OTUB2
DLPFC	BS_Caudate_SZ	ENSG00000089723	Increased in AA	DEG	OTUB2
Hippocampus	BS_Caudate_SZ	ENSG00000089723	Increased in AA	DEG	OTUB2
Dentate Gyrus	BS_Caudate_SZ	ENSG00000147231	All	DEG	RADX
Dentate Gyrus	CMC_DLPFC_SZ	ENSG00000147231	All	DEG	RADX
Dentate Gyrus	PSY_SZ	ENSG00000147231	All	DEG	RADX
Dentate Gyrus	BS_Caudate_SZ	ENSG00000147231	Decreased in AA	DEG	RADX
Dentate Gyrus	CMC_DLPFC_SZ	ENSG00000147231	Decreased in AA	DEG	RADX
Dentate Gyrus	PSY_SZ	ENSG00000147231	Decreased in AA	DEG	RADX
Dentate Gyrus	BS_Caudate_SZ	ENSG00000163393	All	DEG	SLC22A15
Dentate Gyrus	PSY_SZ	ENSG00000163393	All	DEG	SLC22A15
Dentate Gyrus	PSY_ASD	ENSG00000163393	All	DEG	SLC22A15
Hippocampus	BS_Caudate_SZ	ENSG00000163393	All	DEG	SLC22A15
Hippocampus	PSY_SZ	ENSG00000163393	All	DEG	SLC22A15
Hippocampus	PSY_ASD	ENSG00000163393	All	DEG	SLC22A15
Dentate Gyrus	BS_Caudate_SZ	ENSG00000163393	Increased in AA	DEG	SLC22A15
Dentate Gyrus	PSY_SZ	ENSG00000163393	Increased in AA	DEG	SLC22A15
Dentate Gyrus	PSY_ASD	ENSG00000163393	Increased in AA	DEG	SLC22A15
Hippocampus	BS_Caudate_SZ	ENSG00000163393	Increased in AA	DEG	SLC22A15
Hippocampus	PSY_SZ	ENSG00000163393	Increased in AA	DEG	SLC22A15
Hippocampus	PSY_ASD	ENSG00000163393	Increased in AA	DEG	SLC22A15
Dentate Gyrus	BS_Caudate_SZ	ENSG00000164611	All	DEG	PTTG1
Dentate Gyrus	CMC_DLPFC_SZ	ENSG00000164611	All	DEG	PTTG1
Dentate Gyrus	PSY_SZ	ENSG00000164611	All	DEG	PTTG1
Dentate Gyrus	PSY_ASD	ENSG00000164611	All	DEG	PTTG1
Dentate Gyrus	MSBB_MD10_AD	ENSG00000164611	All	DEG	PTTG1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000164611	Decreased in AA	DEG	PTTG1
Dentate Gyrus	CMC_DLPFC_SZ	ENSG00000164611	Decreased in AA	DEG	PTTG1
Dentate Gyrus	PSY_SZ	ENSG00000164611	Decreased in AA	DEG	PTTG1
Dentate Gyrus	PSY_ASD	ENSG00000164611	Decreased in AA	DEG	PTTG1
Dentate Gyrus	MSBB_MD10_AD	ENSG00000164611	Decreased in AA	DEG	PTTG1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000144366	All	DEG	GULP1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000144366	All	DEG	GULP1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000144366	Increased in AA	DEG	GULP1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000144366	Increased in AA	DEG	GULP1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000104419	All	DEG	NDRG1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000104419	Increased in AA	DEG	NDRG1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000183230	All	DEG	CTNNA3
Dentate Gyrus	MAYO_AD	ENSG00000183230	All	DEG	CTNNA3
Dentate Gyrus	BS_Caudate_SZ	ENSG00000183230	Increased in AA	DEG	CTNNA3
Dentate Gyrus	MAYO_AD	ENSG00000183230	Increased in AA	DEG	CTNNA3
Dentate Gyrus	BS_Caudate_SZ	ENSG00000105509	All	DEG	HAS1
Dentate Gyrus	PSY_SZ	ENSG00000105509	All	DEG	HAS1
Dentate Gyrus	MSBB_MD44_AD	ENSG00000105509	All	DEG	HAS1
DLPFC	BS_Caudate_SZ	ENSG00000105509	All	DEG	HAS1
DLPFC	PSY_SZ	ENSG00000105509	All	DEG	HAS1
DLPFC	MSBB_MD44_AD	ENSG00000105509	All	DEG	HAS1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000105509	Decreased in AA	DEG	HAS1
Dentate Gyrus	PSY_SZ	ENSG00000105509	Decreased in AA	DEG	HAS1
Dentate Gyrus	MSBB_MD44_AD	ENSG00000105509	Decreased in AA	DEG	HAS1
DLPFC	BS_Caudate_SZ	ENSG00000105509	Decreased in AA	DEG	HAS1
DLPFC	PSY_SZ	ENSG00000105509	Decreased in AA	DEG	HAS1
DLPFC	MSBB_MD44_AD	ENSG00000105509	Decreased in AA	DEG	HAS1
Dentate Gyrus	BS_Caudate_SZ	ENSG00000172345	All	DEG	STARD5
Dentate Gyrus	BS_Caudate_SZ	ENSG00000172345	Increased in AA	DEG	STARD5
Dentate Gyrus	BS_Caudate_SZ	ENSG00000171408	All	DEG	PDE7B
Dentate Gyrus	Parkinsons	ENSG00000171408	All	DEG	PDE7B
Dentate Gyrus	BS_Caudate_SZ	ENSG00000171408	Increased in AA	DEG	PDE7B
Dentate Gyrus	Parkinsons	ENSG00000171408	Increased in AA	DEG	PDE7B
