Module_1	Module_2	Semantic_Similarity	Ont	Tissue
magenta	midnightblue	0.389	BP	DLPFC
magenta	red	0.192	BP	DLPFC
magenta	greenyellow	0.257	BP	DLPFC
magenta	darkred	0.771	BP	DLPFC
magenta	black	0.365	BP	DLPFC
magenta	green	0.47	BP	DLPFC
magenta	white	0.121	BP	DLPFC
magenta	lightgreen	0.195	BP	DLPFC
magenta	brown	0.284	BP	DLPFC
magenta	darkorange		BP	DLPFC
magenta	lightcyan	0.373	BP	DLPFC
magenta	salmon	0.242	BP	DLPFC
magenta	violet		BP	DLPFC
magenta	darkgreen	0.372	BP	DLPFC
magenta	lightyellow	0.397	BP	DLPFC
magenta	grey60	0.198	BP	DLPFC
magenta	tan	0.125	BP	DLPFC
magenta	steelblue	0.208	BP	DLPFC
greenyellow	grey	0.376	BP	DLPFC
greenyellow	cyan	0.199	BP	DLPFC
greenyellow	yellow	0.333	BP	DLPFC
greenyellow	blue	0.363	BP	DLPFC
greenyellow	paleturquoise	0.272	BP	DLPFC
greenyellow	pink		BP	DLPFC
greenyellow	purple		BP	DLPFC
greenyellow	darkgrey		BP	DLPFC
greenyellow	turquoise	0.326	BP	DLPFC
greenyellow	royalblue		BP	DLPFC
greenyellow	darkturquoise	0.172	BP	DLPFC
greenyellow	orange		BP	DLPFC
greenyellow	midnightblue	0.211	BP	DLPFC
greenyellow	red	0.325	BP	DLPFC
greenyellow	magenta	0.257	BP	DLPFC
greenyellow	darkred	0.164	BP	DLPFC
greenyellow	black	0.271	BP	DLPFC
greenyellow	green	0.282	BP	DLPFC
greenyellow	white	0.321	BP	DLPFC
greenyellow	lightgreen	0.206	BP	DLPFC
greenyellow	brown	0.399	BP	DLPFC
greenyellow	darkorange		BP	DLPFC
greenyellow	lightcyan	0.325	BP	DLPFC
greenyellow	salmon	0.404	BP	DLPFC
greenyellow	violet		BP	DLPFC
greenyellow	darkgreen	0.213	BP	DLPFC
greenyellow	lightyellow	0.291	BP	DLPFC
greenyellow	grey60	0.353	BP	DLPFC
greenyellow	tan	0.242	BP	DLPFC
greenyellow	steelblue	0.227	BP	DLPFC
darkred	grey	0.16	BP	DLPFC
darkred	cyan	0.676	BP	DLPFC
darkred	yellow	0.031	BP	DLPFC
darkred	blue	0.386	BP	DLPFC
darkred	paleturquoise	0.158	BP	DLPFC
darkred	pink		BP	DLPFC
darkred	purple		BP	DLPFC
darkred	darkgrey		BP	DLPFC
darkred	turquoise	0.402	BP	DLPFC
darkred	royalblue		BP	DLPFC
darkred	darkturquoise	0.113	BP	DLPFC
darkred	orange		BP	DLPFC
darkred	midnightblue	0.19	BP	DLPFC
darkred	red	0.078	BP	DLPFC
darkred	magenta	0.771	BP	DLPFC
darkred	greenyellow	0.164	BP	DLPFC
darkred	black	0.367	BP	DLPFC
darkred	green	0.461	BP	DLPFC
darkred	white	0.12	BP	DLPFC
darkred	lightgreen	0.132	BP	DLPFC
darkred	brown	0.16	BP	DLPFC
darkred	darkorange		BP	DLPFC
darkred	lightcyan	0.314	BP	DLPFC
darkred	salmon	0.159	BP	DLPFC
darkred	violet		BP	DLPFC
darkred	darkgreen	0.216	BP	DLPFC
darkred	lightyellow	0.676	BP	DLPFC
darkred	grey60	0.104	BP	DLPFC
darkred	tan	0.064	BP	DLPFC
darkred	steelblue	0.232	BP	DLPFC
black	grey	0.306	BP	DLPFC
black	cyan	0.235	BP	DLPFC
black	yellow	0.401	BP	DLPFC
black	blue	0.333	BP	DLPFC
black	paleturquoise	0.416	BP	DLPFC
black	pink		BP	DLPFC
black	purple		BP	DLPFC
black	darkgrey		BP	DLPFC
black	turquoise	0.413	BP	DLPFC
black	royalblue		BP	DLPFC
black	darkturquoise	0.17	BP	DLPFC
black	orange		BP	DLPFC
black	midnightblue	0.285	BP	DLPFC
black	red	0.175	BP	DLPFC
black	magenta	0.365	BP	DLPFC
black	greenyellow	0.271	BP	DLPFC
black	darkred	0.367	BP	DLPFC
black	green	0.394	BP	DLPFC
black	white	0.154	BP	DLPFC
black	lightgreen	0.158	BP	DLPFC
black	brown	0.287	BP	DLPFC
black	darkorange		BP	DLPFC
black	lightcyan	0.653	BP	DLPFC
black	salmon	0.278	BP	DLPFC
black	violet		BP	DLPFC
black	darkgreen	0.256	BP	DLPFC
black	lightyellow	0.445	BP	DLPFC
black	grey60	0.198	BP	DLPFC
black	tan	0.12	BP	DLPFC
black	steelblue	0.24	BP	DLPFC
green	grey	0.357	BP	DLPFC
green	cyan	0.36	BP	DLPFC
green	yellow	0.37	BP	DLPFC
green	blue	0.488	BP	DLPFC
green	paleturquoise	0.278	BP	DLPFC
green	pink		BP	DLPFC
green	purple		BP	DLPFC
green	darkgrey		BP	DLPFC
green	turquoise	0.5	BP	DLPFC
green	royalblue		BP	DLPFC
green	darkturquoise	0.224	BP	DLPFC
green	orange		BP	DLPFC
green	midnightblue	0.382	BP	DLPFC
green	red	0.241	BP	DLPFC
green	magenta	0.47	BP	DLPFC
green	greenyellow	0.282	BP	DLPFC
green	darkred	0.461	BP	DLPFC
green	black	0.394	BP	DLPFC
green	white	0.28	BP	DLPFC
green	lightgreen	0.204	BP	DLPFC
green	brown	0.331	BP	DLPFC
green	darkorange		BP	DLPFC
green	lightcyan	0.433	BP	DLPFC
green	salmon	0.331	BP	DLPFC
green	violet		BP	DLPFC
green	darkgreen	0.357	BP	DLPFC
green	lightyellow	0.51	BP	DLPFC
green	grey60	0.282	BP	DLPFC
green	tan	0.146	BP	DLPFC
green	steelblue	0.293	BP	DLPFC
white	grey	0.361	BP	DLPFC
white	cyan	0.098	BP	DLPFC
white	yellow	0.358	BP	DLPFC
white	blue	0.373	BP	DLPFC
white	paleturquoise	0.22	BP	DLPFC
white	pink		BP	DLPFC
white	purple		BP	DLPFC
white	darkgrey		BP	DLPFC
white	turquoise	0.332	BP	DLPFC
white	royalblue		BP	DLPFC
white	darkturquoise	0.148	BP	DLPFC
white	orange		BP	DLPFC
white	midnightblue	0.159	BP	DLPFC
white	red	0.241	BP	DLPFC
white	magenta	0.121	BP	DLPFC
white	greenyellow	0.321	BP	DLPFC
white	darkred	0.12	BP	DLPFC
white	black	0.154	BP	DLPFC
white	green	0.28	BP	DLPFC
white	lightgreen	0.165	BP	DLPFC
white	brown	0.416	BP	DLPFC
white	darkorange		BP	DLPFC
white	lightcyan	0.174	BP	DLPFC
white	salmon	0.288	BP	DLPFC
white	violet		BP	DLPFC
white	darkgreen	0.124	BP	DLPFC
white	lightyellow	0.183	BP	DLPFC
white	grey60	0.63	BP	DLPFC
white	tan	0.308	BP	DLPFC
white	steelblue	0.225	BP	DLPFC
lightgreen	grey	0.207	BP	DLPFC
lightgreen	cyan	0.143	BP	DLPFC
lightgreen	yellow	0.367	BP	DLPFC
lightgreen	blue	0.383	BP	DLPFC
lightgreen	paleturquoise	0.161	BP	DLPFC
lightgreen	pink		BP	DLPFC
lightgreen	purple		BP	DLPFC
lightgreen	darkgrey		BP	DLPFC
lightgreen	turquoise	0.216	BP	DLPFC
lightgreen	royalblue		BP	DLPFC
lightgreen	darkturquoise	0.262	BP	DLPFC
lightgreen	orange		BP	DLPFC
lightgreen	midnightblue	0.229	BP	DLPFC
lightgreen	red	0.49	BP	DLPFC
lightgreen	magenta	0.195	BP	DLPFC
lightgreen	greenyellow	0.206	BP	DLPFC
lightgreen	darkred	0.132	BP	DLPFC
lightgreen	black	0.158	BP	DLPFC
lightgreen	green	0.204	BP	DLPFC
lightgreen	white	0.165	BP	DLPFC
lightgreen	brown	0.236	BP	DLPFC
lightgreen	darkorange		BP	DLPFC
lightgreen	lightcyan	0.152	BP	DLPFC
lightgreen	salmon	0.439	BP	DLPFC
lightgreen	violet		BP	DLPFC
lightgreen	darkgreen	0.215	BP	DLPFC
lightgreen	lightyellow	0.136	BP	DLPFC
lightgreen	grey60	0.198	BP	DLPFC
lightgreen	tan	0.302	BP	DLPFC
lightgreen	steelblue	0.223	BP	DLPFC
brown	grey	0.515	BP	DLPFC
brown	cyan	0.186	BP	DLPFC
brown	yellow	0.402	BP	DLPFC
brown	blue	0.479	BP	DLPFC
brown	paleturquoise	0.237	BP	DLPFC
brown	pink		BP	DLPFC
brown	purple		BP	DLPFC
brown	darkgrey		BP	DLPFC
brown	turquoise	0.416	BP	DLPFC
brown	royalblue		BP	DLPFC
brown	darkturquoise	0.202	BP	DLPFC
brown	orange		BP	DLPFC
brown	midnightblue	0.313	BP	DLPFC
brown	red	0.449	BP	DLPFC
brown	magenta	0.284	BP	DLPFC
brown	greenyellow	0.399	BP	DLPFC
brown	darkred	0.16	BP	DLPFC
brown	black	0.287	BP	DLPFC
brown	green	0.331	BP	DLPFC
brown	white	0.416	BP	DLPFC
brown	lightgreen	0.236	BP	DLPFC
brown	darkorange		BP	DLPFC
brown	lightcyan	0.285	BP	DLPFC
brown	salmon	0.475	BP	DLPFC
brown	violet		BP	DLPFC
brown	darkgreen	0.348	BP	DLPFC
brown	lightyellow	0.237	BP	DLPFC
brown	grey60	0.57	BP	DLPFC
brown	tan	0.319	BP	DLPFC
brown	steelblue	0.223	BP	DLPFC
darkorange	grey		BP	DLPFC
darkorange	cyan		BP	DLPFC
darkorange	yellow		BP	DLPFC
darkorange	blue		BP	DLPFC
darkorange	paleturquoise		BP	DLPFC
darkorange	pink		BP	DLPFC
darkorange	purple		BP	DLPFC
darkorange	darkgrey		BP	DLPFC
darkorange	turquoise		BP	DLPFC
darkorange	royalblue		BP	DLPFC
darkorange	darkturquoise		BP	DLPFC
darkorange	orange		BP	DLPFC
darkorange	midnightblue		BP	DLPFC
darkorange	red		BP	DLPFC
darkorange	magenta		BP	DLPFC
darkorange	greenyellow		BP	DLPFC
darkorange	darkred		BP	DLPFC
darkorange	black		BP	DLPFC
darkorange	green		BP	DLPFC
darkorange	white		BP	DLPFC
darkorange	lightgreen		BP	DLPFC
darkorange	brown		BP	DLPFC
darkorange	lightcyan		BP	DLPFC
darkorange	salmon		BP	DLPFC
darkorange	violet		BP	DLPFC
darkorange	darkgreen		BP	DLPFC
darkorange	lightyellow		BP	DLPFC
darkorange	grey60		BP	DLPFC
darkorange	tan		BP	DLPFC
darkorange	steelblue		BP	DLPFC
lightcyan	grey	0.306	BP	DLPFC
lightcyan	cyan	0.226	BP	DLPFC
lightcyan	yellow	0.396	BP	DLPFC
lightcyan	blue	0.336	BP	DLPFC
lightcyan	paleturquoise	0.442	BP	DLPFC
lightcyan	pink		BP	DLPFC
lightcyan	purple		BP	DLPFC
lightcyan	darkgrey		BP	DLPFC
lightcyan	turquoise	0.471	BP	DLPFC
lightcyan	royalblue		BP	DLPFC
lightcyan	darkturquoise	0.172	BP	DLPFC
lightcyan	orange		BP	DLPFC
lightcyan	midnightblue	0.26	BP	DLPFC
lightcyan	red	0.189	BP	DLPFC
lightcyan	magenta	0.373	BP	DLPFC
lightcyan	greenyellow	0.325	BP	DLPFC
lightcyan	darkred	0.314	BP	DLPFC
lightcyan	black	0.653	BP	DLPFC
lightcyan	green	0.433	BP	DLPFC
lightcyan	white	0.174	BP	DLPFC
lightcyan	lightgreen	0.152	BP	DLPFC
lightcyan	brown	0.285	BP	DLPFC
lightcyan	darkorange		BP	DLPFC
lightcyan	salmon	0.282	BP	DLPFC
lightcyan	violet		BP	DLPFC
lightcyan	darkgreen	0.263	BP	DLPFC
lightcyan	lightyellow	0.576	BP	DLPFC
lightcyan	grey60	0.217	BP	DLPFC
lightcyan	tan	0.121	BP	DLPFC
lightcyan	steelblue	0.251	BP	DLPFC
salmon	grey	0.377	BP	DLPFC
salmon	cyan	0.172	BP	DLPFC
salmon	yellow	0.955	BP	DLPFC
salmon	blue	0.505	BP	DLPFC
salmon	paleturquoise	0.319	BP	DLPFC
salmon	pink		BP	DLPFC
salmon	purple		BP	DLPFC
salmon	darkgrey		BP	DLPFC
salmon	turquoise	0.337	BP	DLPFC
salmon	royalblue		BP	DLPFC
salmon	darkturquoise	0.182	BP	DLPFC
salmon	orange		BP	DLPFC
salmon	midnightblue	0.276	BP	DLPFC
salmon	red	0.599	BP	DLPFC
salmon	magenta	0.242	BP	DLPFC
salmon	greenyellow	0.404	BP	DLPFC
salmon	darkred	0.159	BP	DLPFC
salmon	black	0.278	BP	DLPFC
salmon	green	0.331	BP	DLPFC
salmon	white	0.288	BP	DLPFC
salmon	lightgreen	0.439	BP	DLPFC
salmon	brown	0.475	BP	DLPFC
salmon	darkorange		BP	DLPFC
salmon	lightcyan	0.282	BP	DLPFC
salmon	violet		BP	DLPFC
salmon	darkgreen	0.224	BP	DLPFC
salmon	lightyellow	0.227	BP	DLPFC
salmon	grey60	0.278	BP	DLPFC
salmon	tan	0.325	BP	DLPFC
salmon	steelblue	0.307	BP	DLPFC
violet	grey		BP	DLPFC
violet	cyan		BP	DLPFC
violet	yellow		BP	DLPFC
violet	blue		BP	DLPFC
violet	paleturquoise		BP	DLPFC
violet	pink		BP	DLPFC
violet	purple		BP	DLPFC
violet	darkgrey		BP	DLPFC
violet	turquoise		BP	DLPFC
violet	royalblue		BP	DLPFC
violet	darkturquoise		BP	DLPFC
violet	orange		BP	DLPFC
violet	midnightblue		BP	DLPFC
violet	red		BP	DLPFC
violet	magenta		BP	DLPFC
violet	greenyellow		BP	DLPFC
violet	darkred		BP	DLPFC
violet	black		BP	DLPFC
violet	green		BP	DLPFC
violet	white		BP	DLPFC
violet	lightgreen		BP	DLPFC
violet	brown		BP	DLPFC
violet	darkorange		BP	DLPFC
violet	lightcyan		BP	DLPFC
violet	salmon		BP	DLPFC
violet	darkgreen		BP	DLPFC
violet	lightyellow		BP	DLPFC
violet	grey60		BP	DLPFC
violet	tan		BP	DLPFC
violet	steelblue		BP	DLPFC
darkgreen	grey	0.417	BP	DLPFC
darkgreen	cyan	0.269	BP	DLPFC
darkgreen	yellow	0.11	BP	DLPFC
darkgreen	blue	0.322	BP	DLPFC
darkgreen	paleturquoise	0.196	BP	DLPFC
darkgreen	pink		BP	DLPFC
darkgreen	purple		BP	DLPFC
darkgreen	darkgrey		BP	DLPFC
darkgreen	turquoise	0.349	BP	DLPFC
darkgreen	royalblue		BP	DLPFC
darkgreen	darkturquoise	0.5	BP	DLPFC
darkgreen	orange		BP	DLPFC
darkgreen	midnightblue	0.606	BP	DLPFC
darkgreen	red	0.243	BP	DLPFC
darkgreen	magenta	0.372	BP	DLPFC
darkgreen	greenyellow	0.213	BP	DLPFC
darkgreen	darkred	0.216	BP	DLPFC
darkgreen	black	0.256	BP	DLPFC
darkgreen	green	0.357	BP	DLPFC
darkgreen	white	0.124	BP	DLPFC
darkgreen	lightgreen	0.215	BP	DLPFC
darkgreen	brown	0.348	BP	DLPFC
darkgreen	darkorange		BP	DLPFC
darkgreen	lightcyan	0.263	BP	DLPFC
darkgreen	salmon	0.224	BP	DLPFC
darkgreen	violet		BP	DLPFC
darkgreen	lightyellow	0.208	BP	DLPFC
darkgreen	grey60	0.25	BP	DLPFC
darkgreen	tan	0.102	BP	DLPFC
darkgreen	steelblue	0.194	BP	DLPFC
lightyellow	grey	0.264	BP	DLPFC
lightyellow	cyan	0.326	BP	DLPFC
lightyellow	yellow	0.431	BP	DLPFC
lightyellow	blue	0.403	BP	DLPFC
lightyellow	paleturquoise	0.264	BP	DLPFC
lightyellow	pink		BP	DLPFC
lightyellow	purple		BP	DLPFC
lightyellow	darkgrey		BP	DLPFC
lightyellow	turquoise	0.497	BP	DLPFC
lightyellow	royalblue		BP	DLPFC
lightyellow	darkturquoise	0.165	BP	DLPFC
lightyellow	orange		BP	DLPFC
lightyellow	midnightblue	0.236	BP	DLPFC
lightyellow	red	0.195	BP	DLPFC
lightyellow	magenta	0.397	BP	DLPFC
lightyellow	greenyellow	0.291	BP	DLPFC
lightyellow	darkred	0.676	BP	DLPFC
lightyellow	black	0.445	BP	DLPFC
lightyellow	green	0.51	BP	DLPFC
lightyellow	white	0.183	BP	DLPFC
lightyellow	lightgreen	0.136	BP	DLPFC
lightyellow	brown	0.237	BP	DLPFC
lightyellow	darkorange		BP	DLPFC
lightyellow	lightcyan	0.576	BP	DLPFC
lightyellow	salmon	0.227	BP	DLPFC
lightyellow	violet		BP	DLPFC
lightyellow	darkgreen	0.208	BP	DLPFC
lightyellow	grey60	0.213	BP	DLPFC
lightyellow	tan	0.114	BP	DLPFC
lightyellow	steelblue	0.266	BP	DLPFC
grey60	grey	0.46	BP	DLPFC
grey60	cyan	0.159	BP	DLPFC
grey60	yellow	0.408	BP	DLPFC
grey60	blue	0.371	BP	DLPFC
grey60	paleturquoise	0.179	BP	DLPFC
grey60	pink		BP	DLPFC
grey60	purple		BP	DLPFC
grey60	darkgrey		BP	DLPFC
grey60	turquoise	0.367	BP	DLPFC
grey60	royalblue		BP	DLPFC
grey60	darkturquoise	0.233	BP	DLPFC
grey60	orange		BP	DLPFC
grey60	midnightblue	0.234	BP	DLPFC
grey60	red	0.268	BP	DLPFC
grey60	magenta	0.198	BP	DLPFC
grey60	greenyellow	0.353	BP	DLPFC
grey60	darkred	0.104	BP	DLPFC
grey60	black	0.198	BP	DLPFC
grey60	green	0.282	BP	DLPFC
grey60	white	0.63	BP	DLPFC
grey60	lightgreen	0.198	BP	DLPFC
grey60	brown	0.57	BP	DLPFC
grey60	darkorange		BP	DLPFC
grey60	lightcyan	0.217	BP	DLPFC
grey60	salmon	0.278	BP	DLPFC
grey60	violet		BP	DLPFC
grey60	darkgreen	0.25	BP	DLPFC
grey60	lightyellow	0.213	BP	DLPFC
grey60	tan	0.273	BP	DLPFC
grey60	steelblue	0.211	BP	DLPFC
tan	grey	0.208	BP	DLPFC
tan	cyan	0.112	BP	DLPFC
tan	yellow	0.589	BP	DLPFC
tan	blue	0.218	BP	DLPFC
tan	paleturquoise	0.113	BP	DLPFC
tan	pink		BP	DLPFC
tan	purple		BP	DLPFC
tan	darkgrey		BP	DLPFC
tan	turquoise	0.174	BP	DLPFC
tan	royalblue		BP	DLPFC
tan	darkturquoise	0.174	BP	DLPFC
tan	orange		BP	DLPFC
tan	midnightblue	0.098	BP	DLPFC
tan	red	0.383	BP	DLPFC
tan	magenta	0.125	BP	DLPFC
tan	greenyellow	0.242	BP	DLPFC
tan	darkred	0.064	BP	DLPFC
tan	black	0.12	BP	DLPFC
tan	green	0.146	BP	DLPFC
tan	white	0.308	BP	DLPFC
tan	lightgreen	0.302	BP	DLPFC
tan	brown	0.319	BP	DLPFC
tan	darkorange		BP	DLPFC
tan	lightcyan	0.121	BP	DLPFC
tan	salmon	0.325	BP	DLPFC
tan	violet		BP	DLPFC
tan	darkgreen	0.102	BP	DLPFC
tan	lightyellow	0.114	BP	DLPFC
tan	grey60	0.273	BP	DLPFC
tan	steelblue	0.154	BP	DLPFC
steelblue	grey	0.222	BP	DLPFC
steelblue	cyan	0.174	BP	DLPFC
steelblue	yellow	0.323	BP	DLPFC
steelblue	blue	0.313	BP	DLPFC
steelblue	paleturquoise	0.279	BP	DLPFC
steelblue	pink		BP	DLPFC
steelblue	purple		BP	DLPFC
steelblue	darkgrey		BP	DLPFC
steelblue	turquoise	0.25	BP	DLPFC
steelblue	royalblue		BP	DLPFC
steelblue	darkturquoise	0.162	BP	DLPFC
steelblue	orange		BP	DLPFC
steelblue	midnightblue	0.244	BP	DLPFC
steelblue	red	0.211	BP	DLPFC
steelblue	magenta	0.208	BP	DLPFC
steelblue	greenyellow	0.227	BP	DLPFC
steelblue	darkred	0.232	BP	DLPFC
steelblue	black	0.24	BP	DLPFC
steelblue	green	0.293	BP	DLPFC
steelblue	white	0.225	BP	DLPFC
steelblue	lightgreen	0.223	BP	DLPFC
steelblue	brown	0.223	BP	DLPFC
steelblue	darkorange		BP	DLPFC
steelblue	lightcyan	0.251	BP	DLPFC
steelblue	salmon	0.307	BP	DLPFC
steelblue	violet		BP	DLPFC
steelblue	darkgreen	0.194	BP	DLPFC
steelblue	lightyellow	0.266	BP	DLPFC
steelblue	grey60	0.211	BP	DLPFC
steelblue	tan	0.154	BP	DLPFC
grey	cyan	0.527	CC	DLPFC
grey	yellow	0.677	CC	DLPFC
grey	blue	0.63	CC	DLPFC
grey	paleturquoise	0.486	CC	DLPFC
grey	pink	0.622	CC	DLPFC
grey	purple	0.626	CC	DLPFC
grey	darkgrey	0.562	CC	DLPFC
grey	turquoise	0.576	CC	DLPFC
grey	royalblue	0.515	CC	DLPFC
grey	darkturquoise	0.619	CC	DLPFC
grey	orange	0.329	CC	DLPFC
grey	midnightblue	0.377	CC	DLPFC
grey	red	0.645	CC	DLPFC
grey	magenta	0.52	CC	DLPFC
grey	greenyellow	0.629	CC	DLPFC
grey	darkred	0.604	CC	DLPFC
grey	black	0.512	CC	DLPFC
grey	green	0.601	CC	DLPFC
grey	white	0.57	CC	DLPFC
grey	lightgreen	0.569	CC	DLPFC
grey	brown	0.627	CC	DLPFC
grey	darkorange	0.481	CC	DLPFC
grey	lightcyan	0.533	CC	DLPFC
grey	salmon	0.601	CC	DLPFC
grey	violet	0.477	CC	DLPFC
grey	darkgreen	0.432	CC	DLPFC
grey	lightyellow	0.502	CC	DLPFC
grey	grey60	0.598	CC	DLPFC
grey	tan	0.67	CC	DLPFC
grey	steelblue	0.395	CC	DLPFC
cyan	grey	0.527	CC	DLPFC
cyan	yellow	0.555	CC	DLPFC
cyan	blue	0.82	CC	DLPFC
cyan	paleturquoise	0.453	CC	DLPFC
cyan	pink	0.364	CC	DLPFC
cyan	purple	0.467	CC	DLPFC
cyan	darkgrey	0.349	CC	DLPFC
cyan	turquoise	0.618	CC	DLPFC
cyan	royalblue	0.349	CC	DLPFC
cyan	darkturquoise	0.779	CC	DLPFC
cyan	orange	0.317	CC	DLPFC
cyan	midnightblue	0.677	CC	DLPFC
cyan	red	0.526	CC	DLPFC
cyan	magenta	0.859	CC	DLPFC
cyan	greenyellow	0.524	CC	DLPFC
cyan	darkred	0.626	CC	DLPFC
cyan	black	0.572	CC	DLPFC
cyan	green	0.622	CC	DLPFC
cyan	white	0.454	CC	DLPFC
cyan	lightgreen	0.482	CC	DLPFC
cyan	brown	0.52	CC	DLPFC
cyan	darkorange	0.235	CC	DLPFC
cyan	lightcyan	0.571	CC	DLPFC
cyan	salmon	0.571	CC	DLPFC
cyan	violet	0.229	CC	DLPFC
cyan	darkgreen	0.728	CC	DLPFC
cyan	lightyellow	0.551	CC	DLPFC
cyan	grey60	0.428	CC	DLPFC
cyan	tan	0.447	CC	DLPFC
cyan	steelblue	0.337	CC	DLPFC
yellow	grey	0.677	CC	DLPFC
yellow	cyan	0.555	CC	DLPFC
yellow	blue	0.698	CC	DLPFC
yellow	paleturquoise	0.651	CC	DLPFC
yellow	pink	0.664	CC	DLPFC
yellow	purple	0.733	CC	DLPFC
yellow	darkgrey	0.617	CC	DLPFC
yellow	turquoise	0.674	CC	DLPFC
yellow	royalblue	0.575	CC	DLPFC
yellow	darkturquoise	0.71	CC	DLPFC
yellow	orange	0.364	CC	DLPFC
yellow	midnightblue	0.364	CC	DLPFC
yellow	red	0.745	CC	DLPFC
yellow	magenta	0.541	CC	DLPFC
yellow	greenyellow	0.788	CC	DLPFC
yellow	darkred	0.65	CC	DLPFC
yellow	black	0.592	CC	DLPFC
yellow	green	0.634	CC	DLPFC
yellow	white	0.656	CC	DLPFC
yellow	lightgreen	0.742	CC	DLPFC
yellow	brown	0.713	CC	DLPFC
yellow	darkorange	0.483	CC	DLPFC
yellow	lightcyan	0.609	CC	DLPFC
yellow	salmon	0.708	CC	DLPFC
yellow	violet	0.48	CC	DLPFC
yellow	darkgreen	0.405	CC	DLPFC
yellow	lightyellow	0.57	CC	DLPFC
yellow	grey60	0.647	CC	DLPFC
yellow	tan	0.745	CC	DLPFC
yellow	steelblue	0.481	CC	DLPFC
blue	grey	0.63	CC	DLPFC
blue	cyan	0.82	CC	DLPFC
blue	yellow	0.698	CC	DLPFC
blue	paleturquoise	0.543	CC	DLPFC
blue	pink	0.538	CC	DLPFC
blue	purple	0.631	CC	DLPFC
blue	darkgrey	0.483	CC	DLPFC
blue	turquoise	0.747	CC	DLPFC
blue	royalblue	0.47	CC	DLPFC
blue	darkturquoise	0.824	CC	DLPFC
blue	orange	0.361	CC	DLPFC
blue	midnightblue	0.573	CC	DLPFC
blue	red	0.672	CC	DLPFC
blue	magenta	0.8	CC	DLPFC
blue	greenyellow	0.658	CC	DLPFC
blue	darkred	0.705	CC	DLPFC
blue	black	0.664	CC	DLPFC
blue	green	0.675	CC	DLPFC
blue	white	0.61	CC	DLPFC
blue	lightgreen	0.661	CC	DLPFC
blue	brown	0.648	CC	DLPFC
blue	darkorange	0.365	CC	DLPFC
blue	lightcyan	0.692	CC	DLPFC
blue	salmon	0.701	CC	DLPFC
blue	violet	0.359	CC	DLPFC
blue	darkgreen	0.665	CC	DLPFC
blue	lightyellow	0.598	CC	DLPFC
blue	grey60	0.567	CC	DLPFC
blue	tan	0.621	CC	DLPFC
blue	steelblue	0.404	CC	DLPFC
paleturquoise	grey	0.486	CC	DLPFC
paleturquoise	cyan	0.453	CC	DLPFC
paleturquoise	yellow	0.651	CC	DLPFC
paleturquoise	blue	0.543	CC	DLPFC
paleturquoise	pink	0.561	CC	DLPFC
paleturquoise	purple	0.654	CC	DLPFC
paleturquoise	darkgrey	0.556	CC	DLPFC
paleturquoise	turquoise	0.57	CC	DLPFC
paleturquoise	royalblue	0.588	CC	DLPFC
paleturquoise	darkturquoise	0.577	CC	DLPFC
paleturquoise	orange	0.326	CC	DLPFC
paleturquoise	midnightblue	0.392	CC	DLPFC
paleturquoise	red	0.604	CC	DLPFC
paleturquoise	magenta	0.44	CC	DLPFC
paleturquoise	greenyellow	0.607	CC	DLPFC
paleturquoise	darkred	0.613	CC	DLPFC
paleturquoise	black	0.576	CC	DLPFC
paleturquoise	green	0.565	CC	DLPFC
paleturquoise	white	0.613	CC	DLPFC
paleturquoise	lightgreen	0.642	CC	DLPFC
paleturquoise	brown	0.6	CC	DLPFC
paleturquoise	darkorange	0.425	CC	DLPFC
paleturquoise	lightcyan	0.572	CC	DLPFC
paleturquoise	salmon	0.584	CC	DLPFC
paleturquoise	violet	0.419	CC	DLPFC
paleturquoise	darkgreen	0.421	CC	DLPFC
paleturquoise	lightyellow	0.476	CC	DLPFC
paleturquoise	grey60	0.646	CC	DLPFC
paleturquoise	tan	0.61	CC	DLPFC
paleturquoise	steelblue	0.461	CC	DLPFC
pink	grey	0.622	CC	DLPFC
pink	cyan	0.364	CC	DLPFC
pink	yellow	0.664	CC	DLPFC
pink	blue	0.538	CC	DLPFC
pink	paleturquoise	0.561	CC	DLPFC
pink	purple	0.741	CC	DLPFC
pink	darkgrey	0.812	CC	DLPFC
pink	turquoise	0.561	CC	DLPFC
pink	royalblue	0.792	CC	DLPFC
pink	darkturquoise	0.555	CC	DLPFC
pink	orange	0.407	CC	DLPFC
pink	midnightblue	0.263	CC	DLPFC
pink	red	0.679	CC	DLPFC
pink	magenta	0.354	CC	DLPFC
pink	greenyellow	0.668	CC	DLPFC
pink	darkred	0.61	CC	DLPFC
pink	black	0.455	CC	DLPFC
pink	green	0.555	CC	DLPFC
pink	white	0.671	CC	DLPFC
pink	lightgreen	0.623	CC	DLPFC
pink	brown	0.671	CC	DLPFC
pink	darkorange	0.66	CC	DLPFC
pink	lightcyan	0.484	CC	DLPFC
pink	salmon	0.649	CC	DLPFC
pink	violet	0.654	CC	DLPFC
pink	darkgreen	0.323	CC	DLPFC
pink	lightyellow	0.442	CC	DLPFC
pink	grey60	0.836	CC	DLPFC
pink	tan	0.747	CC	DLPFC
pink	steelblue	0.611	CC	DLPFC
purple	grey	0.626	CC	DLPFC
purple	cyan	0.467	CC	DLPFC
purple	yellow	0.733	CC	DLPFC
purple	blue	0.631	CC	DLPFC
purple	paleturquoise	0.654	CC	DLPFC
