Tissue	Feature	Direction	trait	type	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score	Enrichment_FDR
DentateGyrus	Transcript	down	Lymphocyte count	2	0.0263910088625383	0.0402998490837695	0.00709673364851052	1.52702950060293	0.268907251157959	0.052049506646387	2.42177740380647e-09	9.88036575119788e-09	0.245110096608808	0.14425477541784282
DentateGyrus	Transcript	down	Bipolar Disorder	1	0.0263910088625383	0.0395799320683385	0.00675708509184708	1.4997506262264	0.256037392395357	0.0522064901512193	1.14694735477621e-09	1.46009514397757e-08	0.0785529189318248	0.14425477541784282
DentateGyrus	Transcript	down	Neuroticism	1	0.0263910088625383	0.0349623211461248	0.00458795312632771	1.32478153177968	0.173845310356446	0.0619926882201771	4.33913144759999e-10	3.44216384334845e-09	0.126058248388867	0.15498172055044274
DentateGyrus	Transcript	down	BMI	4	0.0263910088625383	0.0317225906547639	0.00290506303010633	1.20202265930779	0.110077755846235	0.064703161241043	-4.3585597231158e-09	4.24591792547824e-09	-1.02652943359117	0.15799609140254686
DentateGyrus	Transcript		Red blood cell count	2	0.0527704427947652	0.0717063665782232	0.0110848042115247	1.35883579482369	0.210057062712846	0.0862183202988161	-2.30805981616498e-09	7.51445383692e-09	-0.307149377220873	0.19680268763860195
DentateGyrus	Transcript	up	White blood cell count	2	0.0302615649070927	0.0382125314603516	0.00496086103112409	1.26274142059967	0.163932732704162	0.108827898866801	-3.38501234276105e-09	5.77898844683519e-09	-0.585744784559108	0.2230357730275621
DentateGyrus	Transcript	down	Red blood cell count	2	0.0263910088625383	0.035911797764443	0.006387339028832	1.36075880810374	0.242027088168605	0.13513123757517	-4.7816537108164e-09	8.32909162882929e-09	-0.574090660050584	0.2579778171889609
DentateGyrus	Transcript	up	mdd2019edinburgh	1	0.0302615649070927	0.0373349777731911	0.00531903224415302	1.23374246797265	0.175768578409054	0.182222737297617	-5.19900587086217e-10	2.0713722214731e-09	-0.250993318195837	0.3278639727257644
DentateGyrus	Transcript	up	Red blood cell count	2	0.0302615649070927	0.0411488876204045	0.00857508387252489	1.35977394912448	0.283365513279026	0.201141946184177	-5.04525005467034e-10	9.78432797965089e-09	-0.0515646047961932	0.3469696674872124
DentateGyrus	Transcript	down	Platelet count	2	0.0263910088625383	0.0343755883464624	0.00629449507201307	1.30254923279034	0.238509073480249	0.208054195251742	-1.3276539910341e-08	1.02109407799581e-08	-1.30022690332315	0.352349846797305
DentateGyrus	Transcript	up	Lymphocyte count	2	0.0302615649070927	0.0365186879747137	0.00671155305732254	1.2067679938837	0.221784731818329	0.352752196553537	-5.02342723602472e-09	8.02441173133764e-09	-0.626018131199174	0.4810257225730051
DentateGyrus	Transcript	down	Autism	1	0.0263910088625383	0.0327913612522898	0.0106943726353003	1.24252018644261	0.405227882382355	0.540509005646538	2.09951146894769e-09	1.30172215501131e-08	0.161287219462701	0.626998930175328
DLPFC	Transcript		Schizophrenia_PGC3	1	0.041796737849133	0.0725584481076327	0.00604686995671988	1.73598352028178	0.144673251260572	8.91340607912968e-07	2.04949506285625e-08	9.91621628868275e-09	2.0668115773103	7.357486297399421e-05
DLPFC	Transcript	down	Schizophrenia_PGC3	1	0.0235563252045449	0.0490455550781355	0.00520113518719128	2.08205459265236	0.220795694660718	1.7174338087714e-06	4.23346399725741e-08	1.46648972596338e-08	2.8868009930832	7.357486297399421e-05
DLPFC	Transcript		Education Years	1	0.041796737849133	0.0664044998729228	0.00519450588520776	1.58874838779553	0.124280174782001	2.10213894211412e-06	5.98007273208643e-09	3.06251669090919e-09	1.95266616826538	7.357486297399421e-05
DLPFC	Transcript		BMI	4	0.041796737849133	0.0608165873006706	0.00471434893821631	1.45505583522308	0.112792269943002	5.64606483431864e-05	5.42465658642641e-09	3.92794104798789e-09	1.38104327945686	0.001482092019008643
DLPFC	Transcript	down	Education Years	1	0.0235563252045449	0.0392451449143558	0.00407006609504051	1.66601303783936	0.172780179408256	0.000124804613280388	6.88888905381421e-09	4.08311911733155e-09	1.68716338070399	0.0026208968788881478
DLPFC	Transcript	down	mdd2019edinburgh	1	0.0235563252045449	0.045429773018842	0.00585468318950755	1.92855942615687	0.248539750520083	0.00028011427490784	6.7412792470549e-09	2.91144555606222e-09	2.31544060063846	0.0049019998108872
DLPFC	Transcript		mdd2019edinburgh	1	0.041796737849133	0.0663125726944521	0.00673891742322648	1.58654900135532	0.161230702921143	0.00038762847345171	3.26697636447533e-09	1.96843501208135e-09	1.65968210503477	0.00581442710177565
DLPFC	Transcript	down	BMI	4	0.0235563252045449	0.0344539751194138	0.00331984935745323	1.46262096571694	0.140932396230151	0.00104450007125155	5.53798864141877e-09	5.02998530083099e-09	1.10099499505572	0.013709063435176593
DLPFC	Transcript		Neuroticism	1	0.041796737849133	0.0602071521516171	0.00576909778169135	1.44047490904522	0.138027465265713	0.00136249085634179	1.54740007580346e-09	2.73788278863547e-09	0.565181271538167	0.015895726657320884
DLPFC	Transcript		Myeloid white cell count	2	0.041796737849133	0.0654334359604587	0.00757580749395049	1.56551538056973	0.181253559100608	0.00180413148474335	7.9403328700409e-09	5.87303559847664e-09	1.35199808291652	0.018943380589805176
DLPFC	Transcript	down	Lymphocyte count	2	0.0235563252045449	0.0414269822166041	0.00551871213514976	1.75863518001573	0.234277294409443	0.00206805018706145	1.81403769851319e-08	9.31890107885836e-09	1.94662190655577	0.01974047905831384
DLPFC	Transcript	up	Education Years	1	0.020664773410674	0.0312751013647127	0.00358143234576264	1.51345000224188	0.173310990379053	0.00287235573589433	4.41085152001189e-09	4.14622661499494e-09	1.06382306844009	0.024093199592767203
DLPFC	Transcript		White blood cell count	2	0.041796737849133	0.061272122974966	0.00650945884208148	1.46595466842723	0.155740834741161	0.00298296756862832	5.23722467468498e-09	5.65479663201011e-09	0.926156149460551	0.024093199592767203
DLPFC	Transcript	down	Neuroticism	1	0.0235563252045449	0.0361367776561756	0.00434513531316677	1.53405836192155	0.184457264681013	0.00361786748859009	2.8093261654522e-09	3.58412038192565e-09	0.78382583900344	0.027134006164425677
DLPFC	Transcript		Granulocyte count	2	0.041796737849133	0.064439944062398	0.00807269884314132	1.54174577678756	0.193141839735915	0.00517474727803348	6.99327428839819e-09	6.16440737465066e-09	1.13446011325533	0.03530079676742541
DLPFC	Transcript		Neutrophil count	2	0.041796737849133	0.0647399408479513	0.00821071915926439	1.5489232935267	0.196444018882557	0.00537916903122673	7.39410741723371e-09	6.2118693778245e-09	1.19031920465514	0.03530079676742541
DLPFC	Transcript	down	Red blood cell count	2	0.0235563252045449	0.0417884985092651	0.00672279687188912	1.77398206835769	0.285392429146462	0.00786711123664252	1.67038415166191e-08	1.03390184212376e-08	1.61561193104244	0.04859098116749791
DLPFC	Transcript	up	BMI	4	0.020664773410674	0.0296642866822669	0.00343801364930341	1.43550021540252	0.16637074024376	0.00908229067644979	3.9374734066819e-09	5.99740223032468e-09	0.656529819989869	0.05061820688721554
DLPFC	Transcript	up	Cigarettes Per Day	1	0.020664773410674	0.0352152734884568	0.00568197345519969	1.70412095930687	0.274959388243995	0.0101932208026473	4.27305118613238e-09	3.29668565372841e-09	1.29616579648707	0.0514283292061055
DLPFC	Transcript		Red blood cell count	2	0.041796737849133	0.064709435854206	0.00879079872676138	1.54819345202913	0.210322603608255	0.0102856658412211	6.87274747289211e-09	8.30039241904933e-09	0.828002716729297	0.0514283292061055
DLPFC	Transcript		Platelet count	2	0.041796737849133	0.0601494345603179	0.00737129994861402	1.4390939976567	0.176360652240876	0.0149252025116833	2.02284387778969e-10	7.79972965166623e-09	0.0259347947701951	0.06325056296613096
DLPFC	Transcript	down	White blood cell count	2	0.0235563252045449	0.0353719125297682	0.00485302770728824	1.50158873349836	0.206018029771125	0.0150596578490788	8.29691423231459e-09	7.10848953229194e-09	1.16718385736153	0.06325056296613096
DLPFC	Transcript	up	Schizophrenia_PGC3	1	0.020664773410674	0.0311829013093265	0.00433780542027465	1.50898830050658	0.209913040615971	0.0161708392242559	4.18886064969255e-09	1.39492038077389e-08	0.300293888269708	0.06530531225180268
DLPFC	Transcript	down	Height	4	0.0235563252045449	0.0341558391724439	0.00443744953885532	1.44996466451626	0.188376136783812	0.0189774817328695	4.47087831849241e-09	1.72943443426639e-08	0.258516786176337	0.07134423171258816
DLPFC	Transcript	up	Myeloid white cell count	2	0.020664773410674	0.0350156996315868	0.00613782225480737	1.69446327504854	0.297018609051721	0.0194045558906654	8.95796076261572e-09	9.2554020568089e-09	0.967862952644573	0.07134423171258816
DLPFC	Transcript	down	Myeloid white cell count	2	0.0235563252045449	0.0362886071360603	0.00574120679166461	1.5405037424538	0.24372251366936	0.0267434468098532	8.245900001162e-09	7.5895764704999e-09	1.08647696392719	0.09118934143181981
DLPFC	Transcript	up	Neuroticism	1	0.020664773410674	0.03051405148071	0.00445661589066415	1.47662163403875	0.215662461044076	0.0269225674703468	2.76454743125486e-09	4.12098890198324e-09	0.670845638512739	0.09118934143181981
DLPFC	Transcript	up	Granulocyte count	2	0.020664773410674	0.0346207741133481	0.0063623706572491	1.67535222503167	0.307884849778354	0.0283152522774715	8.18555538723573e-09	9.4407041595544e-09	0.867049242185138	0.09240642209594155
DLPFC	Transcript	up	Neutrophil count	2	0.020664773410674	0.034646860590706	0.0064143725479468	1.67661458958025	0.310401300825954	0.0290420183730102	8.51219489727477e-09	9.42381691403411e-09	0.903264035679456	0.09240642209594155
DLPFC	Transcript	down	Platelet count	2	0.0235563252045449	0.0352649736284857	0.00540380737616737	1.49704902281115	0.229399421567026	0.0304194071749615	5.82396865601172e-09	9.92970095099159e-09	0.586520045745198	0.09394228686385168
DLPFC	Transcript		Autism	1	0.041796737849133	0.0688211021725622	0.0140968453688657	1.64656635216304	0.337271425816743	0.0316253784521487	1.59673612960995e-08	1.07592234615918e-08	1.48406261410033	0.09487613535644611
DLPFC	Transcript		Cigarettes Per Day	1	0.041796737849133	0.0591422611094884	0.00832172597347179	1.41499705845381	0.199099891563532	0.0326215471180683	6.30718795927902e-10	2.41388083950733e-09	0.261288289630995	0.09514617909436587
DLPFC	Transcript		Lymphocyte count	2	0.041796737849133	0.0575733095620646	0.00753953988416401	1.37745940292943	0.180385845215439	0.0402194736784303	2.5830639787795e-09	7.16066050037247e-09	0.360729848684369	0.10557611840587953
DLPFC	Transcript	down	Granulocyte count	2	0.0235563252045449	0.0355242014732796	0.00622779975930745	1.50805361892463	0.264379087367407	0.0550674531543206	7.01259882134331e-09	8.08590622312826e-09	0.867261952814275	0.13421200244594614
DLPFC	Transcript	down	Neutrophil count	2	0.0235563252045449	0.0356936293966182	0.00633464526524204	1.51524607877851	0.268914833287317	0.0561048171942932	7.2552989430888e-09	8.17245265922902e-09	0.887774973513674	0.13421200244594614
DLPFC	Transcript	up	White blood cell count	2	0.020664773410674	0.0309873390941929	0.00538985701611123	1.49952474572922	0.260823426852926	0.0570654759079636	2.74940948849274e-09	9.17542742587312e-09	0.299649200073218	0.13421200244594614
DLPFC	Transcript		Height	4	0.041796737849133	0.0512967171055929	0.00545351647842235	1.22728996915382	0.130477084075485	0.084831676891477	-2.27824938775145e-08	1.24888007909904e-08	-1.82423390834691	0.18556929320010593
DLPFC	Transcript		Bipolar Disorder	1	0.041796737849133	0.0560078025305678	0.00899131902562308	1.34000415852381	0.21512011435145	0.115394195568558	-8.36010296020848e-09	1.25928734501664e-08	-0.663875722510175	0.2345280738881123
DLPFC	Transcript	down	Autism	1	0.0235563252045449	0.0380605349033186	0.0108178621156534	1.61572463331314	0.459233858495306	0.155739917393204	1.29224881218447e-08	1.48715401774277e-08	0.868940806915121	0.2920123451122575
DLPFC	Transcript	up	Autism	1	0.020664773410674	0.0328256602419495	0.00946883982779717	1.58848391848294	0.458211645471332	0.178361058859722	1.44220830163155e-08	1.45703714119431e-08	0.989822607026613	0.3228950203494967
DLPFC	Transcript	up	Platelet count	2	0.020664773410674	0.0282940471593777	0.00570512064415237	1.36919222858562	0.276079516129874	0.18665559843756	-8.13893779879411e-09	1.18725647171166e-08	-0.685524820686824	0.33218369213464066
DLPFC	Transcript	up	Bipolar Disorder	1	0.020664773410674	0.0297167882135525	0.00718894694557091	1.43804084482256	0.347884140934136	0.206755636927734	-4.75112765665715e-09	1.94525645383084e-08	-0.244241711538889	0.35015067544213013
DLPFC	Transcript	up	Red blood cell count	2	0.020664773410674	0.0267028540745947	0.00571637984405644	1.29219196087588	0.276624366038475	0.290425089479366	-5.92487477741095e-09	1.02688171146725e-08	-0.576977339380717	0.4620399150808096
DLPFC	Transcript	down	Bipolar Disorder	1	0.0235563252045449	0.0301271548260444	0.00646251327689418	1.27894120005745	0.274343014913349	0.31123782603736	-9.66955775325052e-09	1.53954811499788e-08	-0.62807765857086	0.46615980995474976
DLPFC	Transcript	down	Cigarettes Per Day	1	0.0235563252045449	0.0295135156077898	0.00619258341395784	1.25289132967545	0.262884102685211	0.328531675587157	-1.69512721936901e-09	3.15035241537413e-09	-0.538075426449615	0.46615980995474976
DLPFC	Transcript	up	mdd2019edinburgh	1	0.020664773410674	0.0244155931368741	0.00425784952220899	1.18150790486106	0.206043852385513	0.376787386349912	-1.21465403442362e-09	2.3972983277259e-09	-0.506676211456689	0.5138009813862436
DLPFC	Transcript	up	Lymphocyte count	2	0.020664773410674	0.0235258122869838	0.00634375317966183	1.13845004827548	0.306983921555369	0.650664676572192	-9.80724365230919e-09	1.09937490760389e-08	-0.892074540220702	0.738813126770756
DLPFC	Transcript	up	Height	4	0.020664773410674	0.0200962303573532	0.00313070252357503	0.972487331846228	0.151499484720114	0.855897731853237	-5.26829681373719e-08	1.4748416950045e-08	-3.57211003159297	0.8810711945548029
Hippocampus	Transcript		Education Years	1	0.0424083638768903	0.0720778427296769	0.0049110472062148	1.69961385303417	0.115803741461739	4.81743838174971e-09	9.17368999435567e-09	2.90616934275379e-09	3.15662609862333	5.058310300837195e-07
Hippocampus	Transcript	down	Schizophrenia_PGC3	1	0.0226611972604656	0.0556564943962832	0.0059705506199887	2.45602620887911	0.263470219660672	5.69679023068581e-08	6.68198271900452e-08	1.72324378238451e-08	3.87756090421426	2.3868928407380247e-06
Hippocampus	Transcript		Schizophrenia_PGC3	1	0.0424083638768903	0.0824728750165333	0.00720644883991224	1.94473135667172	0.169929895452516	6.81969383068007e-08	3.64127850648102e-08	1.17184560246971e-08	3.10730227498134	2.3868928407380247e-06
Hippocampus	Transcript		Neuroticism	1	0.0424083638768903	0.0698021092989619	0.0060056008617632	1.64595148026918	0.141613594884188	6.68575439232442e-06	6.60540269719272e-09	2.88090788025187e-09	2.29281982338679	0.00014771082181647604
Hippocampus	Transcript	down	Education Years	1	0.0226611972604656	0.0437432180800909	0.00455429075955115	1.93031363600566	0.20097308660282	7.03384865792743e-06	1.36375131044817e-08	4.84273657587742e-09	2.81607576435455	0.00014771082181647604
Hippocampus	Transcript	up	Neuroticism	1	0.0230679973474956	0.038759029311932	0.00410610703802122	1.68020781032991	0.178000152166091	0.0001290894117637	7.22659633102917e-09	3.42523697620998e-09	2.1098091551684	0.00225906470586475
Hippocampus	Transcript		BMI	4	0.0424083638768903	0.060146488755047	0.00473238134632644	1.41826949348127	0.111590755070493	0.000179148920741276	3.98843737719878e-09	4.26396279141634e-09	0.935382781769997	0.00268723381111914
Hippocampus	Transcript	up	Education Years	1	0.0230679973474956	0.0365939241281174	0.00374111828864961	1.58635028333268	0.16217785325243	0.000319792138089096	6.50635951646066e-09	3.94374609528609e-09	1.64979168517913	0.004197271812419384
Hippocampus	Transcript		mdd2019edinburgh	1	0.0424083638768903	0.0689872454862189	0.00761066805870707	1.62673678443445	0.17946148738019	0.000707769220851277	3.98952954163302e-09	2.23827704262705e-09	1.78241096417203	0.007633518768731762
Hippocampus	Transcript	down	Neuroticism	1	0.0226611972604656	0.0406086762582402	0.00525891604559645	1.79199164949177	0.232066999159443	0.000727001787498263	8.76448859173591e-09	4.61644270095515e-09	1.89853728497973	0.007633518768731762
Hippocampus	Transcript	up	BMI	4	0.0230679973474956	0.0346293291674936	0.00353306255960589	1.50118489463295	0.153158616518978	0.00109431388204452	8.44102575284228e-09	5.73287370048883e-09	1.47238997295937	0.010445723419515874
Hippocampus	Transcript	down	Bipolar Disorder	1	0.0226611972604656	0.0422298411586132	0.00668814065000958	1.86353089261911	0.295136244265329	0.00286332326466425	2.02645892814828e-08	1.60208380557992e-08	1.26488946526411	0.025054078565812186
Hippocampus	Transcript		Autism	1	0.0424083638768903	0.0812119762039658	0.0144598644409905	1.91499904216349	0.34096727907181	0.00398070347801597	2.5553743591737e-08	1.10958883325008e-08	2.30299213780727	0.03215183578397514
Hippocampus	Transcript	up	Schizophrenia_PGC3	1	0.0230679973474956	0.037494957605738	0.00502363745480706	1.62541017501064	0.21777518781241	0.00445166047485888	1.55532818255261e-08	1.46067393116752e-08	1.06480176674984	0.0333874535614416
Hippocampus	Transcript	up	mdd2019edinburgh	1	0.0230679973474956	0.0400845754695977	0.00604868681710822	1.73767036928974	0.262211180536869	0.0054342215862838	5.16783026292507e-09	3.06346185926936e-09	1.68692495625116	0.036730333673536474
Hippocampus	Transcript		Height	4	0.0424083638768903	0.0581747696195385	0.00558553570812866	1.37177585507465	0.131708351785115	0.005670875464834	-9.18637487902899e-09	1.29086476509903e-08	-0.711645024901134	0.036730333673536474
Hippocampus	Transcript		Bipolar Disorder	1	0.0424083638768903	0.0677777677357379	0.00919828536301459	1.59821699164093	0.216897906972238	0.00600178405184297	8.3225722493692e-09	1.27193605491433e-08	0.654323164848857	0.036730333673536474
Hippocampus	Transcript		Platelet count	2	0.0424083638768903	0.0645675150321569	0.00805215289793813	1.52251841687629	0.189871812110299	0.00629662862974911	2.90926306278317e-09	8.59511318335793e-09	0.338478737943342	0.036730333673536474
Hippocampus	Transcript	down	mdd2019edinburgh	1	0.0226611972604656	0.0364077271495954	0.005313329456404	1.60661092753081	0.234468170208886	0.011808198461692	3.40882371998237e-09	2.82237104171293e-09	1.20778723619326	0.059040992308459994
Hippocampus	Transcript		Red blood cell count	2	0.0424083638768903	0.0688123572318293	0.0108866942679578	1.62261287494109	0.256711018127496	0.0131954184674913	9.40019890346111e-09	8.68279752704052e-09	1.08262329902158	0.05928451832137606
Hippocampus	Transcript	down	BMI	4	0.0226611972604656	0.0325820883533358	0.00401127791225827	1.43779200978838	0.177010855435087	0.0135724273325986	3.22026806752079e-09	6.61792124542126e-09	0.486598124713072	0.05928451832137606
Hippocampus	Transcript	down	Height	4	0.0226611972604656	0.0337881781278162	0.00447055148561428	1.49101469527219	0.197277815211181	0.0139765120642246	-6.17071405630292e-09	1.85679580728874e-08	-0.332331322166937	0.05928451832137606
Hippocampus	Transcript		Granulocyte count	2	0.0424083638768903	0.0621829626406302	0.00797796678310272	1.46629006535467	0.18812248466511	0.0141910913595743	4.06925621238993e-09	6.05438561543719e-09	0.672117118211685	0.05928451832137606
Hippocampus	Transcript		Myeloid white cell count	2	0.0424083638768903	0.0612263424965808	0.00769437324553199	1.44373271919469	0.181435276962544	0.0150392575838326	3.30438180917503e-09	5.88559546700074e-09	0.561435427851265	0.05928451832137606
Hippocampus	Transcript		Neutrophil count	2	0.0424083638768903	0.0619491351128746	0.00813827333032637	1.46077635281356	0.191902553796968	0.0175096751168007	4.04487711147879e-09	6.14655099748191e-09	0.658072651335012	0.06128386290880245
Hippocampus	Transcript	down	Red blood cell count	2	0.0226611972604656	0.0464399548179957	0.0104647067896895	2.04931603057946	0.461789669336935	0.0220360638264513	1.96876007864511e-08	1.5656014156232e-08	1.2575104103757	0.07463828070249634
Hippocampus	Transcript	down	Neutrophil count	2	0.0226611972604656	0.035374514312771	0.00570754925954498	1.56101700656764	0.251864418015648	0.0249445736445246	3.50833562163548e-09	7.93424471946926e-09	0.442176381707339	0.08025241324582187
Hippocampus	Transcript	down	Granulocyte count	2	0.0226611972604656	0.0349926921564719	0.0055514130983908	1.54416784577925	0.244974395420656	0.0254961888760995	2.88047718510464e-09	7.7359467056489e-09	0.372349667688543	0.08025241324582187
Hippocampus	Transcript	down	Platelet count	2	0.0226611972604656	0.036705065010249	0.00621874261186499	1.61973194038975	0.274422509119326	0.0259864957176947	7.45075362000862e-10	1.22640533677529e-08	0.0607527821070935	0.08025241324582187
Hippocampus	Transcript	down	Myeloid white cell count	2	0.0226611972604656	0.0351679697141463	0.00572854039536067	1.55190254556849	0.25279072105138	0.028792708888311	3.11470171083787e-09	8.03008600066314e-09	0.387878997881299	0.08637812666493301
Hippocampus	Transcript		Cigarettes Per Day	1	0.0424083638768903	0.0607284770115275	0.00898837054984248	1.43199292450469	0.211948062319388	0.0310694775385036	1.07487074617184e-09	2.45040566845459e-09	0.43865012230801	0.08906947310248305
Hippocampus	Transcript		White blood cell count	2	0.0424083638768903	0.0576211426387145	0.00717127778225292	1.35872119014037	0.169100552972777	0.0356720955097541	8.51991384798468e-10	6.07696377774122e-09	0.140200174949067	0.0985676323295837
Hippocampus	Transcript	up	Myeloid white cell count	2	0.0230679973474956	0.0347313178511275	0.00575904187195195	1.50560611430354	0.249655043097062	0.0442138121928816	8.7761775534708e-09	7.81139092527193e-09	1.1235102221139	0.11903718667314275
Hippocampus	Transcript	up	Platelet count	2	0.0230679973474956	0.0338060954736034	0.00549682202240607	1.46549763138729	0.238287786304207	0.0490253602080265	6.6851777854968e-09	1.00914527278899e-08	0.662459406565007	0.12869157054606958
Hippocampus	Transcript	up	Granulocyte count	2	0.0230679973474956	0.0356744149205104	0.00646100094509569	1.54648946690568	0.28008503936286	0.0538460044105087	9.96152756876724e-09	8.70392807968812e-09	1.14448642929551	0.13789830397813205
Hippocampus	Transcript	up	Bipolar Disorder	1	0.0230679973474956	0.0361243056149755	0.00701259343807695	1.56599227365947	0.303996629288595	0.0638179932116622	1.02387507417003e-08	1.73010537230222e-08	0.591799257179102	0.1595449830291555
Hippocampus	Transcript	down	Autism	1	0.0226611972604656	0.0420917159417953	0.0109569954727712	1.85743566229079	0.483513529617724	0.0664387227964444	2.10676342863351e-08	1.54436250754075e-08	1.36416380114557	0.16223409054945725
Hippocampus	Transcript	up	Neutrophil count	2	0.0230679973474956	0.0348175331394121	0.00654385833497441	1.50934355570281	0.283676915529246	0.0760769776919324	8.9383585470454e-09	8.7699449014239e-09	1.01920350099282	0.1740503706723082
Hippocampus	Transcript	up	White blood cell count	2	0.0230679973474956	0.0317891192863751	0.00488815924163172	1.37806151125755	0.21190219367536	0.0762506385802493	5.52971434314043e-09	7.28501866169617e-09	0.759052872742119	0.1740503706723082
Hippocampus	Transcript	down	Cigarettes Per Day	1	0.0226611972604656	0.0328131733328502	0.00605912696526534	1.44798939595727	0.267378942763805	0.0820595727778323	3.49417208509336e-10	3.17926012743429e-09	0.109905196336142	0.17897424531666642
Hippocampus	Transcript	down	White blood cell count	2	0.0226611972604656	0.0323213662289894	0.0055545301522342	1.42628678694645	0.245111945692496	0.083521314481111	-5.3466871145046e-10	8.71114137087249e-09	-0.0613775725461459	0.17897424531666642
Hippocampus	Transcript	up	Autism	1	0.0230679973474956	0.0392382740657348	0.00968141555392572	1.70098311850181	0.419690335839958	0.0992199907618615	1.81108267996661e-08	1.45976699793368e-08	1.24066558740553	0.20427645156853838
Hippocampus	Transcript	up	Cigarettes Per Day	1	0.0230679973474956	0.0328326543553672	0.0067994497907951	1.42329886122219	0.294756830788922	0.139552970434983	1.73361945006926e-09	3.41609758274641e-09	0.507485341995266	0.2713529980680225
Hippocampus	Transcript		Lymphocyte count	2	0.0424083638768903	0.0529951732001378	0.00763342853874754	1.24963965490346	0.179998185285031	0.157885520497122	-2.23777691745085e-09	6.17977636903996e-09	-0.362112928335382	0.2934332895386305
Hippocampus	Transcript	up	Height	4	0.0230679973474956	0.0285919763346854	0.00414391306111139	1.23946504345291	0.179639047061069	0.184606146091134	-9.8010816885731e-09	1.65114259630228e-08	-0.593593897372796	0.30767691015188997
Hippocampus	Transcript	down	Lymphocyte count	2	0.0226611972604656	0.0301942078656906	0.0060190390085618	1.33241891496911	0.265609929580487	0.204170012349843	-2.96365065245075e-09	9.43342649044398e-09	-0.314164811211803	0.3298130968728233
Hippocampus	Transcript	up	Lymphocyte count	2	0.0230679973474956	0.0278327417313981	0.00509707876575663	1.20655214720751	0.220958876012268	0.345012551353064	8.58749030419851e-10	6.99418218730421e-09	0.12278047774887	0.4830175718942896
Hippocampus	Transcript	up	Red blood cell count	2	0.0230679973474956	0.0266743267310563	0.00485697816773744	1.1563347406901	0.21055049099287	0.453252751848317	-3.37578143645802e-09	7.18540659882001e-09	-0.469810774106004	0.5665659398103962
