"","id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"2408","GO:0070665","positive regulation of leukocyte proliferation",0.0184179804010378,10,1.09908440225164,0.42568238928341,0.943106672808935,62296,8,157,1.25329799512675,0.307925783811777,0.526266587397082
"2412","GO:0044057","regulation of system process",0.0740062811954643,38,1.03941281308148,0.426440428279278,0.94324370339293,197057,36,550,1.60991824283099,0.00349907921787973,0.110646917569107
"2414","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport",0.00867160104614617,5,1.16719593487027,0.426661791904389,0.94324370339293,94929,5,126,0.976030680728667,0.585427074061842,0.71901915428384
"2416","GO:2000026","regulation of multicellular organismal development",0.170188836067122,86,1.02291708932806,0.42718079114282,0.943376698807345,198245,76,1337,1.39812562433175,0.00181670449260918,0.0775190939391265
"2425","GO:0003197","endocardial cushion development",0.0106270375284752,6,1.14291014361337,0.428006439622122,0.94418587968142,261260,5,48,2.56208053691275,0.0445195317418186,0.277370173518724
"2432","GO:0045670","regulation of osteoclast differentiation",0.00870101458406247,5,1.16325026146007,0.429484869642934,0.945581092508845,333131,5,67,1.83552038465391,0.136284531722623,0.397864454412626
"2436","GO:0071277","cellular response to calcium ion",0.0106513127490825,6,1.14030535709323,0.430108983540269,0.945581092508845,116857,6,86,1.71599812704854,0.137280580140511,0.397864454412626
"2447","GO:0030514","negative regulation of BMP signaling pathway",0.00873473055119344,5,1.15876012780905,0.432717454235737,0.945581092508845,234784,3,56,1.3176414189837,0.399405890611081,0.596353312343052
"2453","GO:0032635","interleukin-6 production",0.0126509032785607,7,1.12008132335054,0.433964882584035,0.945581092508845,118645,5,145,0.848137005322842,0.707167580351744,0.79413224408449
"2454","GO:0032675","regulation of interleukin-6 production",0.0126509032785607,7,1.12008132335054,0.433964882584035,0.945581092508845,118645,5,145,0.848137005322842,0.707167580351744,0.79413224408449
"2459","GO:0006643","membrane lipid metabolic process",0.0185569130564444,10,1.09085573221065,0.434801910977483,0.945581092508845,257076,9,203,1.09046186398651,0.443661812305481,0.62694378615493
"2460","GO:0043271","negative regulation of ion transport",0.0165905193292261,9,1.09813461051139,0.434976288462146,0.945581092508845,150200,9,139,1.59254502438318,0.113664386025301,0.381842861578972
"2461","GO:0050777","negative regulation of immune response",0.0146279070523582,8,1.10708469269327,0.435193888078135,0.945581092508845,149221,9,180,1.22979865771812,0.310797522091414,0.526266587397082
"2462","GO:0061013","regulation of mRNA catabolic process",0.014630144794444,8,1.1069153594403,0.435359254534559,0.945581092508845,119458,7,173,0.995212786592699,0.559196584785695,0.702343762607497
"2463","GO:0006725","cellular aromatic compound metabolic process",0.428612528268554,214,1.01069929597432,0.435422173786207,0.945581092508845,172112,234,5430,1.05993696466313,0.148576415369676,0.402430697800464
"2464","GO:0022406","membrane docking",0.00876430118092608,5,1.15485048732762,0.435549431974276,0.945581092508845,185433,4,92,1.06939013714619,0.517814201082749,0.679403954962433
"2471","GO:0048565","digestive tract development",0.0225323736139324,12,1.07807097431974,0.436540799909249,0.945581092508845,229184,10,128,1.92156040268456,0.0360143222005898,0.254451705994545
"2477","GO:2001022","positive regulation of response to DNA damage stimulus",0.014654122157358,8,1.10510420275665,0.437130804747017,0.945581092508845,145074,8,161,1.22216015673851,0.332201221464859,0.541979390481689
"2478","GO:0044728","DNA methylation or demethylation",0.00878175723806947,5,1.15255491759683,0.437219755097116,0.945581092508845,213944,5,98,1.25489658950829,0.367991150643834,0.57023955311385
"2481","GO:1901016","regulation of potassium ion transmembrane transporter activity",0.00878427070713087,5,1.15222513368835,0.437460171950501,0.945581092508845,103504,5,60,2.0496644295302,0.0963376246908444,0.359451275994891
"2482","GO:0032413","negative regulation of ion transmembrane transporter activity",0.00878517226178122,5,1.15210688968623,0.437546401334427,0.945581092508845,115702,5,70,1.7568552253116,0.155332279429662,0.407444175449109
"2483","GO:0032409","regulation of transporter activity",0.034445738796358,18,1.05781580644789,0.437554131195752,0.945581092508845,171442,18,278,1.59254502438318,0.0355965536837085,0.253072216225994
"2485","GO:0060914","heart formation",0.00878577378194632,5,1.15202801040438,0.437603932213267,0.945581092508845,201262,3,34,2.17023292538492,0.15895136711968,0.412303873467074
"2486","GO:0060606","tube closure",0.0107405445287489,6,1.13083177071182,0.437826730741341,0.945581092508845,158977,6,92,1.60408520571929,0.171412770235846,0.418060089685527
"2489","GO:0009799","specification of symmetry",0.0166415690903547,9,1.09476596725129,0.438517205741701,0.945581092508845,264555,5,138,0.891158447621827,0.665434396551811,0.767320874543199
"2490","GO:0090175","regulation of establishment of planar polarity",0.00879563174691982,5,1.15073684086683,0.438546584003617,0.945581092508845,264100,3,54,1.36644295302013,0.37720097910484,0.57617029200561
"2493","GO:0006897","endocytosis",0.056398767224402,29,1.04088185487671,0.439189817422979,0.945581092508845,166059,26,563,1.13587087391372,0.278644654104854,0.500083599804974
"2494","GO:0022898","regulation of transmembrane transporter activity",0.0324927878475942,17,1.05909519450899,0.439216898514566,0.945581092508845,175679,17,261,1.60203656560981,0.0384282570581203,0.264242463249148
"2497","GO:0007018","microtubule-based movement",0.0364868041049399,19,1.05412187789643,0.440078599010322,0.94644518782973,217914,16,400,0.983838926174497,0.56300871464985,0.704103356034119
"2502","GO:0090407","organophosphate biosynthetic process",0.0464717892401105,24,1.04542985638875,0.441190021859098,0.947843975906275,159616,23,565,1.00125200451387,0.528264827711675,0.685222621815894
"2504","GO:0030522","intracellular receptor signaling pathway",0.0305657214942581,16,1.05964009302694,0.442249391727554,0.948865493348169,122846,14,255,1.35036715357284,0.157823270748666,0.411728858783419
"2508","GO:0050671","positive regulation of lymphocyte proliferation",0.0167003061921216,9,1.09091553605023,0.442588525350629,0.948865493348169,38397,7,138,1.24762182667056,0.32985145358285,0.540809081791339
"2514","GO:0044265","cellular macromolecule catabolic process",0.0725363462228925,37,1.03256904056002,0.444293749505384,0.95152911352403,132732,35,962,0.894863888152479,0.777672871041499,0.831210286415904
"2520","GO:0016070","RNA metabolic process",0.352405779646354,176,1.01098030798829,0.445328763066187,0.951565502317531,166421,182,4183,1.07015709158354,0.154201084811372,0.407444175449109
"2521","GO:0033077","T cell differentiation in thymus",0.010830111171571,6,1.12147962245639,0.445554231491366,0.951565502317531,244746,5,83,1.48168512978087,0.248356724970763,0.479813719939209
"2524","GO:0048015","phosphatidylinositol-mediated signaling",0.0246704853851457,13,1.06669119244525,0.445699211445419,0.951565502317531,248495,10,169,1.45538302688535,0.151339738067389,0.405149090451239
"2529","GO:0008217","regulation of blood pressure",0.0207187845113805,11,1.07473517403986,0.446648489812756,0.951783735912969,85136,9,178,1.24361662016439,0.299577297956776,0.521533382387071
"2530","GO:0001666","response to hypoxia",0.028663404176569,15,1.05934285692615,0.446727288500008,0.951783735912969,78010,15,270,1.36644295302013,0.13811505058798,0.398223237796397
"2547","GO:0031018","endocrine pancreas development",0.00891111817663905,5,1.13582350601213,0.449561874169367,0.952803405653819,91892,4,46,2.13878027429238,0.116006780357971,0.381842861578972
"2548","GO:0050900","leukocyte migration",0.0346944216719963,18,1.05023358821321,0.449590796390778,0.952803405653819,120272,15,382,0.965810464176535,0.592337870467444,0.722501831494639
"2553","GO:0034249","negative regulation of cellular amide metabolic process",0.0168073626323618,9,1.08396682336717,0.450000045907899,0.952803405653819,210158,7,193,0.89208192787843,0.673662202766895,0.770760689325294
"2555","GO:0008015","blood circulation",0.0647000411836695,33,1.0324818688069,0.450368266786593,0.952803405653819,182037,30,490,1.50587590740994,0.0172980415884342,0.203005052144777
"2556","GO:0001756","somitogenesis",0.00892298786013817,5,1.13431259220853,0.450690945656453,0.952803405653819,252170,3,64,1.15293624161074,0.485470756220457,0.65883028038895
"2558","GO:0033365","protein localization to organelle",0.0767558371261048,39,1.02855198219449,0.451413537141606,0.952803405653819,168096,37,879,1.03532537737362,0.437528872986128,0.623233985987086
"2559","GO:1905475","regulation of protein localization to membrane",0.0168290812108682,9,1.08256792236619,0.451502028341787,0.952803405653819,158304,9,164,1.34977901456867,0.224505996360699,0.462973248262383
"2560","GO:1904063","negative regulation of cation transmembrane transport",0.010900594968094,6,1.11422807868789,0.451620073977909,0.952803405653819,101586,6,88,1.67699816961562,0.148280679310829,0.402430697800464
"2563","GO:0010232","vascular transport",0.00893507558562717,5,1.13277804903629,0.451840136436028,0.952803405653819,59285,5,84,1.464046021093,0.256057732882989,0.483873804050942
"2564","GO:0150104","transport across blood-brain barrier",0.00893507558562717,5,1.13277804903629,0.451840136436028,0.952803405653819,59285,5,84,1.464046021093,0.256057732882989,0.483873804050942
"2575","GO:0006476","protein deacetylation",0.0109476089570172,6,1.10944307889889,0.455657944841646,0.957643830997284,179627,6,109,1.35390677913922,0.283074634939227,0.502158282515143
"2576","GO:0051650","establishment of vesicle localization",0.0168892393949551,9,1.07871189789774,0.455659246369427,0.957643830997284,103974,9,188,1.17746679994288,0.356481579312818,0.560370511122631
"2586","GO:1902850","microtubule cytoskeleton organization involved in mitosis",0.0149186020119038,8,1.0855127022548,0.456620570616051,0.957643830997284,113794,8,156,1.26133195663397,0.301915870071936,0.522947791801095
"2587","GO:0050769","positive regulation of neurogenesis",0.0328440012502883,17,1.0477698866025,0.456709651419471,0.957643830997284,236059,13,216,1.48031319910515,0.103139647229335,0.367586335891023
"2595","GO:0032946","positive regulation of mononuclear cell proliferation",0.0169183525355876,9,1.07685564793964,0.457669365527669,0.957643830997284,38397,7,141,1.22107668142225,0.349727138945286,0.554386274226297
"2598","GO:0051276","chromosome organization",0.0448815774444177,23,1.03736782672357,0.458475754374638,0.957643830997284,174637,20,583,0.843772663957544,0.813386756684399,0.858041647892829
"2601","GO:0045666","positive regulation of neuron differentiation",0.0169414355998242,9,1.07538840934887,0.459262288018832,0.957643830997284,294014,6,86,1.71599812704854,0.137280580140511,0.397864454412626
"2610","GO:0080134","regulation of response to stress",0.125265789285581,63,1.01807816084347,0.459795330891221,0.957643830997284,190472,56,1312,1.0498281224423,0.370639619241464,0.571257872941519
"2611","GO:0032259","methylation",0.0309076218555542,16,1.04791834580411,0.459804484017393,0.957643830997284,187951,16,366,1.07523379909781,0.41922526991094,0.609864741317374
"2613","GO:0007015","actin filament organization",0.0429128799457589,22,1.03778662750569,0.459929419704329,0.957643830997284,189642,22,426,1.27021457604689,0.14985785945592,0.403810955493279
"2615","GO:0050729","positive regulation of inflammatory response",0.0129802569740729,7,1.09166101365586,0.460038537170833,0.957643830997284,128828,7,141,1.22107668142225,0.349727138945286,0.554386274226297
"2616","GO:0022613","ribonucleoprotein complex biogenesis",0.0269202179664407,14,1.0527433695741,0.460187821129312,0.957643830997284,158360,13,430,0.743599188387701,0.895263405164427,0.920330780509031
"2617","GO:0090102","cochlea development",0.00902311774851342,5,1.12172508128314,0.460190712560952,0.957643830997284,398982,3,49,1.50587590740994,0.32110988864892,0.534445188932955
"2621","GO:0051223","regulation of protein transport",0.0489751518194631,25,1.03332579010569,0.462098254370755,0.959406103665973,137345,25,472,1.30275281537937,0.107819897610281,0.373858748845717
"2622","GO:0072676","lymphocyte migration",0.00904516828778637,5,1.11899051160225,0.462276509678114,0.959406103665973,42753,4,117,0.840887971089313,0.705655022891678,0.79413224408449
"2626","GO:1901652","response to peptide",0.0490021694350812,25,1.03275606024827,0.463208161158914,0.959406103665973,88018,25,480,1.28104026845638,0.123404603674,0.391425519755544
"2628","GO:0034599","cellular response to oxidative stress",0.0289805707397615,15,1.04774929183764,0.463546497613657,0.959406103665973,125880,14,262,1.31428864183616,0.181821468402551,0.431061329076731
"2629","GO:0048017","inositol lipid-mediated signaling",0.0249900783457231,13,1.05304949866986,0.463932897040706,0.959406103665973,248495,10,173,1.42173255227528,0.167735585158149,0.415984061587827
"2631","GO:0097435","supramolecular fiber organization",0.0711089062192339,36,1.02482934700821,0.464097364664157,0.959406103665973,201439,37,772,1.17882254755364,0.169724066091031,0.416908817064707
"2632","GO:0046483","heterocycle metabolic process",0.422149929850232,210,1.00699108187869,0.464304023904496,0.959406103665973,171579,229,5378,1.04731830649851,0.208797165496625,0.446923318570164
"2642","GO:0048522","positive regulation of cellular process",0.478823005507463,238,1.00617842287594,0.465252793086631,0.959615860334026,158656,243,5286,1.13068889075105,0.0120057616162926,0.185269853363857
"2644","GO:1990138","neuron projection extension",0.0270217921562498,14,1.04878613556745,0.465759350523856,0.959615860334026,192024,13,162,1.97375093214019,0.0151175675392294,0.199549009432522
"2645","GO:0043065","positive regulation of apoptotic process",0.0490654106821133,25,1.03142492329819,0.465805753216614,0.959615860334026,121028,24,474,1.24536572933481,0.159058405621762,0.412303873467074
"2662","GO:0034968","histone lysine methylation",0.0130960626666059,7,1.08200768784977,0.469148320590304,0.965200212020993,358166,7,122,1.41124436131588,0.22830105546854,0.463363247821637
"2666","GO:0014020","primary neural tube formation",0.0111088972653631,6,1.09333525171071,0.469455356041339,0.965200212020993,158977,6,97,1.52140040130077,0.202252493639855,0.446170737042427
"2677","GO:0006470","protein dephosphorylation",0.0271241325768119,14,1.04482902416896,0.471365907485282,0.966080340330627,283166,12,249,1.18534810382469,0.314495956726408,0.529135586767181
"2679","GO:0042116","macrophage activation",0.0111353340403394,6,1.09073952733295,0.471708087034223,0.966080340330627,213926,5,103,1.19397927933798,0.408597265256117,0.603480359576167
"2680","GO:0006508","proteolysis",0.135793223709324,68,1.01368697275354,0.471769139032792,0.966080340330627,146405,63,1681,0.921800302632262,0.773513384038882,0.829036686658064
"2681","GO:0071456","cellular response to hypoxia",0.0151313431506808,8,1.0702507915219,0.472209724952789,0.966080340330627,80128,8,131,1.50204416209847,0.164723073574447,0.415984061587827
"2682","GO:0051493","regulation of cytoskeleton organization",0.0492219608400635,25,1.02814448237506,0.472232851183015,0.966080340330627,219993,22,509,1.06308724832215,0.414832572084292,0.607475618379846
"2699","GO:0046635","positive regulation of alpha-beta T cell activation",0.009173460421527,5,1.10334127197267,0.47436367024185,0.968677008092643,136412,5,67,1.83552038465391,0.136284531722623,0.397864454412626
"2700","GO:0032970","regulation of actin filament-based process",0.0412352873691226,21,1.03091609564777,0.474444429547321,0.968677008092643,205323,18,383,1.15594651900398,0.297116100300831,0.519128513601963
"2703","GO:0006520","cellular amino acid metabolic process",0.023185256272598,12,1.04771315400201,0.475335940343152,0.969534418001508,137463,12,277,1.06552952293267,0.452819584175405,0.635055064643547
"2708","GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway",0.0131955645505144,7,1.07384874906906,0.476946044401969,0.971362567927946,302426,6,76,1.94178735429177,0.0885710349866226,0.352323603723668
"2713","GO:0034103","regulation of tissue remodeling",0.00920846577506736,5,1.09914699550529,0.477646684975814,0.971362567927946,75897,5,72,1.70805369127517,0.168606162155354,0.415984061587827
"2714","GO:0048259","regulation of receptor-mediated endocytosis",0.0112052116003148,6,1.08393749454165,0.477649589579355,0.971362567927946,212879,4,102,0.964547966837742,0.599786844490354,0.727100089783118
"2726","GO:0034614","cellular response to reactive oxygen species",0.0132322739693235,7,1.07086964180764,0.47981542099735,0.973995632600266,86985,7,134,1.28486426925774,0.303640041875104,0.523612881286502
"2727","GO:0046634","regulation of alpha-beta T cell activation",0.0132332520744894,7,1.07079049095925,0.479891817035053,0.973995632600266,118218,7,109,1.57955790899575,0.155565991112622,0.407444175449109
"2737","GO:0046928","regulation of neurotransmitter secretion",0.013246234824253,7,1.06974099990176,0.480905564781618,0.975090573166673,144711,7,85,2.02555073035926,0.0575710092154635,0.299660746701248
"2752","GO:0030501","positive regulation of bone mineralization",0.00926846831853261,5,1.09203129816394,0.483258191719916,0.978895411010983,198454,3,44,1.67699816961562,0.265101629221673,0.488917550907868
"2757","GO:0034766","negative regulation of ion transmembrane transport",0.0112775333348091,6,1.07698630784494,0.483778251783039,0.978984336285363,101586,6,94,1.56995573325718,0.183507189902648,0.431061329076731
"2764","GO:0090501","RNA phosphodiester bond hydrolysis",0.00930166366959789,5,1.08813410690822,0.486353762058008,0.981520429144709,45066,5,149,0.825368226656457,0.729318828319092,0.804667457402744
"2766","GO:0007584","response to nutrient",0.0173372442128284,9,1.05083733366926,0.486435952038435,0.981520429144709,88013,8,148,1.32951206239797,0.254949810895664,0.483873804050942
"2768","GO:1902531","regulation of intracellular signal transduction",0.17070864055223,85,1.00794416012756,0.486655927520647,0.981520429144709,176256,73,1636,1.0974975796262,0.214316977096406,0.451654072475177
"2774","GO:0002688","regulation of leukocyte chemotaxis",0.0113177103831344,6,1.07316308481915,0.48717339980908,0.981520429144709,131405,4,121,0.813090021631815,0.730172878616249,0.804667457402744
"2776","GO:0031345","negative regulation of cell projection organization",0.0274217069243978,14,1.03349076882027,0.48761832690346,0.981520429144709,179611,11,178,1.51997586908981,0.110632875081634,0.379101985279734
"2778","GO:0009314","response to radiation",0.0415367984448819,21,1.02343278849234,0.487895855343333,0.981520429144709,152137,21,430,1.20119868893398,0.223011223115786,0.460352484664715
"2781","GO:0031056","regulation of histone modification",0.0153574476150074,8,1.05449371469647,0.488665908837802,0.982108610528369,148568,8,165,1.19253203172666,0.356772859464749,0.560370511122631
"2787","GO:0043269","regulation of ion transport",0.0799121059460355,40,1.01325899199438,0.489153415325162,0.982128341707551,150346,40,669,1.47061124988714,0.00976038753901676,0.173250943151694
"2791","GO:0010950","positive regulation of endopeptidase activity",0.0153743456878239,8,1.05333471177451,0.489890453598884,0.982648558633468,144672,7,161,1.06939013714619,0.482805039118911,0.656640681404782
"2794","GO:0033138","positive regulation of peptidyl-serine phosphorylation",0.0113558336282905,6,1.06956031458544,0.490388468581883,0.982688783045176,320455,5,104,1.18249870934435,0.416686589571049,0.608457122271362
"2800","GO:0055123","digestive system development",0.0234623520874703,12,1.03533941887612,0.491676791493768,0.984088463680768,229184,10,139,1.76949447153686,0.0573637325344962,0.299660746701248
"2802","GO:0002683","negative regulation of immune system process",0.0436563577814253,22,1.02011288203282,0.492376368581319,0.984088463680768,209433,19,418,1.11799877974375,0.341498349420024,0.545972477766384
"2805","GO:0051649","establishment of localization in cell",0.179043351486465,89,1.00624760329879,0.492522874089256,0.984088463680768,161013,82,1998,1.00944434367253,0.481483086810289,0.656640681404782
"2809","GO:0043087","regulation of GTPase activity",0.0436729242562739,22,1.01972592204123,0.493096703584201,0.984278468513706,175779,19,357,1.30902938356551,0.141149739068402,0.399194264658573
"2814","GO:1902749","regulation of cell cycle G2/M phase transition",0.00938247416695282,5,1.07876209513356,0.493862031466045,0.984849987094266,328752,5,102,1.20568495854718,0.400492953248076,0.59667645788264
"2821","GO:0036294","cellular response to decreased oxygen levels",0.0154410095773395,8,1.04878712124962,0.494713534248592,0.985592079859598,80128,8,138,1.42585351619492,0.199971024105497,0.444712648261891
"2824","GO:0032412","regulation of ion transmembrane transporter activity",0.0316149293912085,16,1.02447370882372,0.495934198917606,0.986176072905743,186013,16,253,1.55547656312173,0.0542740550213455,0.296480452495875
"2828","GO:0006816","calcium ion transport",0.0437557381277854,22,1.01779594770876,0.496695255700607,0.986176072905743,203062,21,411,1.25672855533239,0.167996627117028,0.415984061587827
"2830","GO:0090090","negative regulation of canonical Wnt signaling pathway",0.0215379490390389,11,1.03385918674856,0.497327220779265,0.986176072905743,211635,6,130,1.13519876097057,0.435161605092239,0.623233985987086
"2831","GO:0036293","response to decreased oxygen levels",0.0296258973909009,15,1.02492667374733,0.497569945380384,0.986176072905743,78010,15,282,1.30829644438098,0.175927038917357,0.425036418347926
"2834","GO:0034446","substrate adhesion-dependent cell spreading",0.0134699796461467,7,1.05197193003061,0.498287887009059,0.986176072905743,223065,6,110,1.3415985356925,0.29013245201575,0.50940420268521
"2835","GO:0019229","regulation of vasoconstriction",0.00943220188979336,5,1.07307472933028,0.498462225274144,0.986176072905743,352957,4,60,1.63973154362416,0.226829310897631,0.463363247821637
"2840","GO:0008544","epidermis development",0.0357187335998457,18,1.02011586893776,0.498953995335581,0.986176072905743,149880,14,355,0.969982039890349,0.585151205874279,0.71901915428384
"2842","GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling",0.0114613532534406,6,1.05971334442626,0.499252763851167,0.986176072905743,225928,5,78,1.57666494579246,0.210853900298181,0.446923318570164
"2843","GO:0007423","sensory organ development",0.0842683385635947,42,1.00892273853029,0.499323585551984,0.986176072905743,272585,38,562,1.66307291791063,0.00156105769806958,0.0775190939391265
"2848","GO:0010628","positive regulation of gene expression",0.110598172106762,55,1.00667154138126,0.500307055695211,0.986215573922413,179352,48,1077,1.09619936064011,0.272806919687769,0.494612898481529
"2852","GO:0031400","negative regulation of protein modification process",0.0519510502103459,26,1.01309942213424,0.501110824625214,0.986215573922413,203832,24,481,1.22724190375197,0.176451291422891,0.42514151177669
"2857","GO:0060070","canonical Wnt signaling pathway",0.0418688749442777,21,1.01531558978037,0.502654158888877,0.986215573922413,189315,15,286,1.28999859201201,0.18958634458941,0.433790285527256
"2864","GO:1901292","nucleoside phosphate catabolic process",0.00948458384757231,5,1.06714829586005,0.50329076438961,0.986215573922413,130089,5,80,1.53724832214765,0.225637755876075,0.463363247821637
"2867","GO:0042752","regulation of circadian rhythm",0.0135395448364827,7,1.04656697525373,0.503655550392573,0.986215573922413,178162,6,114,1.29452490286118,0.318695820492548,0.531418172694793
"2873","GO:0031668","cellular response to extracellular stimulus",0.0236885795405399,12,1.02545186105975,0.504936212716313,0.986215573922413,66257,12,253,1.1666074223413,0.333812805100651,0.542210503192229
"2885","GO:0016055","Wnt signaling pathway",0.0581642231041891,29,1.00928801775859,0.506539450678837,0.986215573922413,191514,23,423,1.33736969870056,0.0969749767684582,0.359451275994891
"2886","GO:0008585","female gonad development",0.015605477453072,8,1.03773383624464,0.506556087993741,0.986215573922413,57211,8,102,1.92909593367548,0.0559554659669406,0.297306647013636
"2887","GO:0008361","regulation of cell size",0.0237229351216944,12,1.02396680052858,0.50694248115474,0.986215573922413,171048,11,172,1.57299828312783,0.0926017344364756,0.355779868974683
"2904","GO:0007219","Notch signaling pathway",0.0217490996685253,11,1.0238219888227,0.510224578316444,0.986215573922413,206951,10,177,1.38960300307132,0.184943732062018,0.431337434307193
"2906","GO:0016052","carbohydrate catabolic process",0.0115953112137303,6,1.04747072018836,0.510428498372631,0.986215573922413,129069,6,147,1.00391727160663,0.554448895440254,0.70139302254392
"2912","GO:1902107","positive regulation of leukocyte differentiation",0.0217713018576348,11,1.02277790383601,0.51157556945314,0.986215573922413,173704,11,176,1.53724832214765,0.104411682957372,0.367586335891023
"2913","GO:1903708","positive regulation of hemopoiesis",0.0217713018576348,11,1.02277790383601,0.51157556945314,0.986215573922413,173704,11,176,1.53724832214765,0.104411682957372,0.367586335891023
"2914","GO:0007626","locomotory behavior",0.0298948988050473,15,1.01570413961425,0.51162995138906,0.986215573922413,198007,12,193,1.52928330493445,0.0955932189556912,0.359451275994891
"2915","GO:0030879","mammary gland development",0.0217751253926288,11,1.02259831235096,0.511808125660168,0.986215573922413,193809,9,132,1.67699816961562,0.089554583359305,0.352529033567228
"2916","GO:0045778","positive regulation of ossification",0.0116157814020749,6,1.04562478988152,0.512128228406891,0.986215573922413,194303,4,53,1.8562998607066,0.168131479627031,0.415984061587827
"2917","GO:0045165","cell fate commitment",0.0461515182088524,23,1.00882281364497,0.512573576759659,0.986215573922413,270085,18,269,1.64582719992016,0.0269282410950789,0.225014630980753
"2921","GO:0048589","developmental growth",0.0928028372735338,46,1.00338967689556,0.512905859763358,0.986215573922413,231826,41,610,1.65317196611288,0.00116227054841966,0.0705909994039584
"2922","GO:0051592","response to calcium ion",0.0177324117606143,9,1.02741937914204,0.513223731781507,0.986215573922413,139217,9,144,1.53724832214765,0.132872455451423,0.397072337802508
"2928","GO:0071417","cellular response to organonitrogen compound",0.0685039103138919,34,1.00470047061265,0.513981709704528,0.986215573922413,164251,31,613,1.24384203553872,0.124617283781625,0.392363147710598
"2929","GO:0008286","insulin receptor signaling pathway",0.0116386108700538,6,1.04357376696091,0.514021263177035,0.986215573922413,198866,6,114,1.29452490286118,0.318695820492548,0.531418172694793
"2931","GO:0006325","chromatin organization",0.0502590893558938,25,1.0069280621269,0.514590868354674,0.986215573922413,209730,26,573,1.11604764749288,0.309465345193781,0.526266587397082
"2932","GO:0042060","wound healing",0.0441905628334283,22,1.00778107586756,0.515516726180359,0.986215573922413,165469,18,419,1.05662891832583,0.439424110597707,0.624364873109112
"2935","GO:0045621","positive regulation of lymphocyte differentiation",0.0157356412650586,8,1.02914979510658,0.515866907726299,0.986215573922413,213469,8,124,1.5868369777008,0.132668271646095,0.397072337802508
"2936","GO:1901575","organic substance catabolic process",0.155743087678368,77,1.00081774201128,0.515949772770974,0.986215573922413,121743,78,2003,0.957806243654652,0.677452227570137,0.77294216419767
"2940","GO:1900407","regulation of cellular response to oxidative stress",0.00962506311363261,5,1.05157310350961,0.516148964922118,0.986215573922413,170082,5,76,1.61815612857647,0.1963987978603,0.440344523883071
"2941","GO:0070482","response to oxygen levels",0.0320163127683,16,1.01163004628316,0.516238789274423,0.986215573922413,74696,16,306,1.28606395578366,0.18317081283125,0.431061329076731
"2942","GO:0038066","p38MAPK cascade",0.00962875567831317,5,1.05116983211809,0.516485096729478,0.986215573922413,298486,5,53,2.32037482588325,0.0634234370336312,0.310472825097966
"2946","GO:0043467","regulation of generation of precursor metabolites and energy",0.0116762577605797,6,1.04020904958604,0.517136902894668,0.986215573922413,68132,6,125,1.1806067114094,0.398749807219445,0.595806397996496
"2947","GO:0002224","toll-like receptor signaling pathway",0.00963612230494305,5,1.05036623338483,0.517155385466974,0.986215573922413,126968,5,110,1.11799877974375,0.464738486447495,0.641848484983827
"2948","GO:1901379","regulation of potassium ion transmembrane transport",0.013715980714149,7,1.03310443351765,0.517183102233217,0.986215573922413,104742,7,86,2.00199781488996,0.0605838406050556,0.30380579581462
"2950","GO:0044772","mitotic cell cycle phase transition",0.0422018707754578,21,1.00730419472805,0.517374865004381,0.986215573922413,134239,18,431,1.02721001572743,0.487813675124043,0.661573163624691
"2951","GO:1901989","positive regulation of cell cycle phase transition",0.00964243427589141,5,1.04967866000236,0.517729402365487,0.986215573922413,320998,4,108,0.910961968680089,0.644738003312246,0.759051871222139
"2952","GO:0070925","organelle assembly",0.0726712224265705,36,1.00279713886415,0.517764566108592,0.986215573922413,91572,36,896,0.988231064237776,0.55470090207024,0.70139302254392
"2957","GO:0030278","regulation of ossification",0.019841093667972,10,1.02025197393396,0.5180267450809,0.986215573922413,222056,7,116,1.48423975931497,0.193330624887393,0.439212999744178
"2959","GO:0046530","photoreceptor cell differentiation",0.00964604230848605,5,1.04928603526591,0.518057392062221,0.986215573922413,432458,5,63,1.95206136145733,0.112643746467692,0.381057039927142
"2965","GO:0010927","cellular component assembly involved in morphogenesis",0.0116953402440802,6,1.03851181191603,0.51871323725171,0.986215573922413,169426,7,118,1.45908315322489,0.204743403946063,0.446923318570164
"2971","GO:0070646","protein modification by small protein removal",0.0117051147653638,6,1.03764458797058,0.519519904602495,0.986215573922413,171273,6,164,0.899852676379113,0.66074897424477,0.765467115966078
"2975","GO:0097553","calcium ion transmembrane import into cytosol",0.0198787735731753,10,1.01831810223309,0.520420389446689,0.986215573922413,179842,10,170,1.44682195025661,0.155360065921406,0.407444175449109
"2983","GO:0070588","calcium ion transmembrane transport",0.0361848569452009,18,1.00697501771926,0.521166378437335,0.986215573922413,182492,17,321,1.30259047857994,0.161776252811992,0.412509856022014
"2990","GO:0043414","macromolecule methylation",0.0280487866173323,14,1.01038527471087,0.521530557044089,0.986215573922413,210383,14,328,1.0498281224423,0.464840658628852,0.641848484983827
"2992","GO:1904062","regulation of cation transmembrane transport",0.0443353046208516,22,1.00449096575104,0.521750178220127,0.986215573922413,127166,23,358,1.58018821941435,0.0210151103870608,0.21136943316596
