"","id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"2489","GO:0072593","reactive oxygen species metabolic process",0.0182532981113019,5,1.05355038379952,0.515104024744345,0.999992905843618,156938,6,210,1.26459627329193,0.338519766307476,0.649959972733416
"2492","GO:0007346","regulation of mitotic cell cycle",0.0491762162836238,13,1.01675166937662,0.515380689453562,0.999992905843618,181852,11,476,1.02283522104494,0.512727418791111,0.777702829019075
"2493","GO:0120032","regulation of plasma membrane bounded cell projection assembly",0.0221293456705511,6,1.04281994689219,0.515388214399984,0.999992905843618,218314,5,188,1.17715078630897,0.420175747573624,0.717289319832716
"2498","GO:0022411","cellular component disassembly",0.0376119697044753,10,1.02258772310353,0.516056624828475,0.999992905843618,254208,10,461,0.960105630481939,0.596935452026959,0.83510616244784
"2501","GO:0030258","lipid modification",0.0182854203039544,5,1.05169960061625,0.516651419539052,0.999992905843618,131989,4,205,0.863626723223754,0.683903530795681,0.883053704788844
"2502","GO:0051493","regulation of cytoskeleton organization",0.0492219608400635,13,1.01580674858656,0.516741636271322,0.999992905843618,146511,12,509,1.04347826086957,0.481676793823844,0.756387361064048
"2525","GO:0071695","anatomical structure maturation",0.0261477673932202,7,1.02965107950508,0.521461467472107,0.999992905843618,220577,6,242,1.09737693136903,0.466947430468896,0.749698965880384
"2529","GO:0030308","negative regulation of cell growth",0.0222937627544723,6,1.03512912248488,0.522573878126653,0.999992905843618,167293,4,175,1.01167701863354,0.560507372398997,0.810443564590016
"2530","GO:0060491","regulation of cell projection assembly",0.0223018723927416,6,1.03475271809168,0.522927232602044,0.999992905843618,218314,5,190,1.16475972540046,0.429073700666986,0.72271524330422
"2533","GO:0030855","epithelial cell differentiation",0.0804090700792042,21,1.00447910527596,0.524214037715604,0.999992905843618,256142,20,682,1.2979727145225,0.142008628084132,0.477412966802721
"2543","GO:0046394","carboxylic acid biosynthetic process",0.0262550153911487,7,1.02544510151586,0.525778007971018,0.999992905843618,201457,6,304,0.873569794050343,0.687060821959952,0.883053704788844
"2556","GO:0002009","morphogenesis of an epithelium",0.0728586471126088,19,1.00299588275331,0.52861435321995,0.999992905843618,233257,18,502,1.58704313182054,0.0371118794758301,0.329938838135728
"2558","GO:0001654","eye development",0.0573898148694422,15,1.00527084507161,0.529082873611661,0.999992905843618,303227,16,380,1.86361556064073,0.0130809996315897,0.251755632253874
"2559","GO:0016053","organic acid biosynthetic process",0.0263392670337183,7,1.02216500134993,0.529158862652235,0.999992905843618,201457,6,306,0.867860187553282,0.69308115594648,0.885432245829981
"2576","GO:0150063","visual system development",0.057530298851885,15,1.00281606116526,0.532952254616413,0.999992905843618,303227,16,384,1.84420289855072,0.0143165264005018,0.254660636275594
"2577","GO:0031396","regulation of protein ubiquitination",0.0186333344157068,5,1.03206268946468,0.533277261223915,0.999992905843618,527423,5,194,1.14074406095921,0.44678387001197,0.736691381171423
"2606","GO:0034248","regulation of cellular amide metabolic process",0.0383102177949893,10,1.0039498774807,0.539500847138317,0.999992905843618,118861,9,443,0.89920502502699,0.673520120810522,0.878275560244822
"2607","GO:0046395","carboxylic acid catabolic process",0.0187746053084259,5,1.02429685816823,0.539955312567009,0.999992905843618,73110,5,236,0.937730287398673,0.619594708740575,0.848779682685455
"2609","GO:0032787","monocarboxylic acid metabolic process",0.0461256405065989,12,1.00061149605593,0.540254836154029,0.999992905843618,117462,10,587,0.754018220872528,0.8579489023112,0.947537169626856
"2611","GO:0045165","cell fate commitment",0.0461515182088524,12,1.0000504413524,0.541042971280724,0.999992905843618,282897,11,269,1.8099240342654,0.0427430484561888,0.342141324648697
"2613","GO:0050953","sensory perception of light stimulus",0.022733267199928,6,1.0151168714102,0.541571866613125,0.999992905843618,202317,6,209,1.27064697316414,0.334518855223568,0.646000863280451
"2619","GO:0042594","response to starvation",0.0188256365668233,5,1.02152026373759,0.542356864624388,0.999992905843618,185990,5,203,1.09016920111373,0.486076653403309,0.758848392414208
"2621","GO:0043588","skin development",0.0305871353218967,8,1.00595333447927,0.542492407553095,0.999992905843618,341458,7,298,1.0396848555588,0.511967184664361,0.777554301159068
"2639","GO:0016054","organic acid catabolic process",0.0189369823755266,5,1.01551392135329,0.547576617810037,0.999992905843618,73110,5,240,0.922101449275362,0.634335154254967,0.852600660046092
"2642","GO:1901137","carbohydrate derivative biosynthetic process",0.0659069913949406,17,0.992074042536779,0.549004060901366,0.999992905843618,212849,16,614,1.15337770853987,0.3148300938353,0.6296601876706
"2645","GO:0032880","regulation of protein localization",0.0814952852526569,21,0.991090840639736,0.549692092299042,0.999992905843618,214976,19,796,1.05647804238584,0.436166647859954,0.727357449698276
"2653","GO:1902531","regulation of intracellular signal transduction",0.17070864055223,44,0.991342726901933,0.550882580289638,0.999992905843618,211804,41,1636,1.10922717125545,0.264093836788937,0.600292781829946
"2654","GO:0140694","non-membrane-bounded organelle assembly",0.0268963432755452,7,1.0009939510088,0.551275173084006,0.999992905843618,130427,6,370,0.717743830787309,0.845276594818416,0.941646127638911
"2655","GO:0022613","ribonucleoprotein complex biogenesis",0.0269202179664407,7,1.00010620109539,0.552213310021064,0.999992905843618,183834,7,430,0.720525783619818,0.856905810385777,0.947276291330416
"2659","GO:0007264","small GTPase mediated signal transduction",0.0543505192281069,14,0.990720136824522,0.552716697481988,0.999992905843618,229838,13,478,1.20374749863562,0.286338445205655,0.611694891847832
"2660","GO:0043010","camera-type eye development",0.0504529228801206,13,0.991022861426746,0.552945654266975,0.999992905843618,279404,13,334,1.72272845613122,0.0409790417439422,0.334636198452379
"2683","GO:0010001","glial cell differentiation",0.0310353309718609,8,0.991425894479055,0.558990998139481,0.999992905843618,151614,8,220,1.60948616600791,0.12663017871103,0.465929865156952
"2688","GO:1903050","regulation of proteolysis involved in protein catabolic process",0.0192014506205156,5,1.00152689558893,0.559860376667792,0.999992905843618,241340,5,211,1.04883577168762,0.52015675265511,0.781961562444134
"2689","GO:1901575","organic substance catabolic process",0.155743087678368,40,0.98782010899815,0.55986404974776,0.999992905843618,158728,41,2003,0.905988842822723,0.773080167186237,0.914480049478535
"2695","GO:0009410","response to xenobiotic stimulus",0.0428625590471223,11,0.987054745405659,0.560177411852877,0.999992905843618,295725,12,410,1.29544008483563,0.219145522566186,0.562969022959961
"2697","GO:0051649","establishment of localization in cell",0.179043351486465,46,0.988157758745105,0.56083815082924,0.999992905843618,195492,45,1998,0.99686643164904,0.532894714090623,0.791827232854053
"2700","GO:0008610","lipid biosynthetic process",0.0624791939054534,16,0.98494326978009,0.561265284075319,0.999992905843618,275806,14,690,0.898046628859483,0.697754971644963,0.885583066714796
"2701","GO:0140014","mitotic nuclear division",0.0271523906010215,7,0.991554567650632,0.561292440800493,0.999992905843618,146075,6,315,0.843064182194617,0.719216767316365,0.899212443907788
"2702","GO:0006479","protein methylation",0.0192352431381622,5,0.99976741092583,0.561418077709919,0.999992905843618,460046,5,198,1.11769872639438,0.464354196965544,0.749371920805713
"2703","GO:0008213","protein alkylation",0.0192352431381622,5,0.99976741092583,0.561418077709919,0.999992905843618,460046,5,198,1.11769872639438,0.464354196965544,0.749371920805713
"2711","GO:0055086","nucleobase-containing small molecule metabolic process",0.0508309351308457,13,0.98365296391446,0.563878358247853,0.999992905843618,239251,12,628,0.845749099972307,0.762993200110975,0.914480049478535
"2719","GO:0018108","peptidyl-tyrosine phosphorylation",0.0430505460710712,11,0.982744614617604,0.566041660239766,0.999992905843618,259268,11,366,1.33024471370872,0.207708898051578,0.54989498455981
"2721","GO:0010629","negative regulation of gene expression",0.0861132872560325,22,0.982605441176641,0.56627605163831,0.999992905843618,279031,21,942,0.986707283301025,0.557521386054224,0.808104761740716
"2726","GO:0042113","B cell activation",0.0273002234329602,7,0.986185222593163,0.567030932130168,0.999992905843618,399409,7,264,1.1735836627141,0.387873627489094,0.69648882826084
"2754","GO:0060341","regulation of cellular localization",0.0903038231988247,23,0.97959903942018,0.57268191801817,0.999992905843618,197070,21,906,1.02591419522027,0.484024917045402,0.757660336815069
"2755","GO:0018212","peptidyl-tyrosine modification",0.0432709560477553,11,0.977738792297544,0.572878177204918,0.999992905843618,259268,11,368,1.32301512287335,0.212557976818777,0.554543515533758
"2758","GO:0065007","biological regulation",0.783219502027345,203,0.996871539521461,0.573339480750469,0.999992905843618,187897,264,11618,1.00575568645355,0.460198136322767,0.748300016679957
"2761","GO:0070887","cellular response to chemical stimulus",0.280486466133325,72,0.987295682178995,0.574214737615703,0.999992905843618,210647,75,2894,1.14705086986569,0.10835505359819,0.437143755753522
"2771","GO:0070371","ERK1 and ERK2 cascade",0.0394287380116151,10,0.97546968026743,0.576183734902871,0.999992905843618,222616,10,314,1.40958183328718,0.17516840578251,0.509677455365307
"2776","GO:0045732","positive regulation of protein catabolic process",0.0195690988021476,5,0.982711029526753,0.576658082453924,0.999992905843618,265956,5,196,1.12910381543922,0.455588365857986,0.743895328953095
"2784","GO:0051302","regulation of cell division",0.0196093426054249,5,0.980694234260002,0.578476450824537,0.999992905843618,221181,5,182,1.21595795508839,0.393359312604164,0.697588871597112
"2788","GO:0048660","regulation of smooth muscle cell proliferation",0.0196298577808024,5,0.979669310165687,0.579401827545446,0.999992905843618,473350,5,135,1.63929146537842,0.190733586353168,0.527867176241655
"2790","GO:0048598","embryonic morphogenesis",0.0828552733681277,21,0.974823055744098,0.581009031321429,0.999992905843618,263044,20,599,1.47782536110909,0.0538447045023543,0.365397012056439
"2792","GO:0097435","supramolecular fiber organization",0.0711089062192339,18,0.9735878796578,0.581361778725936,0.999992905843618,153729,17,772,0.974656454156342,0.578638385420106,0.825420977500856
"2806","GO:0090132","epithelium migration",0.0436494040196615,11,0.96926162585485,0.584513578240649,0.999992905843618,356847,11,294,1.65601892931085,0.0711705333587644,0.36861233445788
"2811","GO:0043087","regulation of GTPase activity",0.0436729242562739,11,0.968739625939166,0.585232269910362,0.999992905843618,282929,9,357,1.11582024113993,0.41679429091999,0.717289319832716
"2816","GO:0007623","circadian rhythm",0.0237951110111306,6,0.969817836366825,0.586051257129022,0.999992905843618,311785,6,202,1.31467929401636,0.306699313986012,0.622949817680932
"2825","GO:0015850","organic hydroxy compound transport",0.0278605340247701,7,0.966351789924066,0.588464326925436,0.999992905843618,197648,8,269,1.31630838855665,0.264300025674812,0.600292781829946
"2838","GO:0048659","smooth muscle cell proliferation",0.0199249175709309,5,0.96516179614342,0.592591437293037,0.999992905843618,473350,5,139,1.59211761025962,0.20653253180877,0.54989498455981
"2842","GO:0007179","transforming growth factor beta receptor signaling pathway",0.0239769779846181,6,0.962461703544441,0.593447796615051,0.999992905843618,380008,6,198,1.34123847167325,0.290991026897158,0.613327586314655
"2847","GO:0030334","regulation of cell migration",0.114787844588763,29,0.971692272278982,0.594074994808107,0.999992905843618,224106,29,877,1.46358633682019,0.0263455112827131,0.299277780333223
"2849","GO:0030177","positive regulation of Wnt signaling pathway",0.0199841324785225,5,0.962301928864665,0.595211061307464,0.999992905843618,205076,5,131,1.68934616661135,0.17539156044939,0.509677455365307
"2861","GO:0051258","protein polymerization",0.0240828281193402,6,0.958231440367698,0.597720954938245,0.999992905843618,49515,5,266,0.831971232428898,0.721272979488236,0.900121721476735
"2865","GO:0014065","phosphatidylinositol 3-kinase signaling",0.0200546238938172,5,0.958919465784548,0.598317423428183,0.999992905843618,136462,4,140,1.26459627329193,0.389778583234938,0.697213005131671
"2867","GO:0019637","organophosphate metabolic process",0.079697184024561,20,0.965191905643377,0.598535686945571,0.999992905843618,189973,18,973,0.818803342419232,0.840131806430719,0.941041021103938
"2889","GO:0048771","tissue remodeling",0.0201886097896031,5,0.952555397879493,0.604185128717758,0.999992905843618,211698,5,161,1.37456116662166,0.29961121127141,0.619266834564499
"2898","GO:0009416","response to light stimulus",0.0283404204997895,7,0.94998861866841,0.606399710071957,0.999992905843618,304416,7,303,1.0225283397905,0.529593689625503,0.790016507776799
"2905","GO:0048584","positive regulation of response to stimulus",0.205336973007775,52,0.974008709052251,0.608651846121752,0.999992905843618,166257,52,2051,1.12216734148772,0.205955670026117,0.54989498455981
"2911","GO:0042176","regulation of protein catabolic process",0.0324692781321427,8,0.947641356361755,0.60997937526442,0.999992905843618,224885,8,336,1.05383022774327,0.490457881672081,0.76073603192528
"2919","GO:0048593","camera-type eye morphogenesis",0.0244484061718636,6,0.943902965072671,0.612294870880481,0.999992905843618,215876,6,127,2.09106470386854,0.0684041456595048,0.36861233445788
"2921","GO:0007423","sensory organ development",0.0842683385635947,21,0.958476601603777,0.612691609439898,0.999992905843618,277098,22,562,1.73263190468823,0.00916740740402144,0.242745523773572
"2930","GO:0019058","viral life cycle",0.024526036013436,6,0.940915322161352,0.615352065118806,0.999992905843618,205737,7,306,1.0125035521455,0.540051881801497,0.794857387857668
"2939","GO:0008015","blood circulation",0.0647000411836695,16,0.951134812476659,0.617927328847801,0.999992905843618,197016,16,490,1.4452528837622,0.0910671821541006,0.400422741007169
"2944","GO:0061448","connective tissue development",0.0408019642871006,10,0.942639383508749,0.619436603402252,0.999992905843618,269729,10,265,1.67022149302707,0.0792000142290542,0.37951353757106
"2949","GO:0048015","phosphatidylinositol-mediated signaling",0.0246704853851457,6,0.935406122605835,0.6210050266649,0.999992905843618,222159,5,169,1.30949318240288,0.335106069623334,0.646000863280451
"2955","GO:0033365","protein localization to organelle",0.0767558371261048,19,0.952069911723619,0.621584758665797,0.999992905843618,229234,16,879,0.805658604145026,0.845396097556569,0.941646127638911
"2957","GO:0072594","establishment of protein localization to organelle",0.0408913542469792,10,0.940578740171702,0.622175524625702,0.999992905843618,208645,9,425,0.937289002557545,0.625150389373727,0.851422920098324
"2959","GO:0034612","response to tumor necrosis factor",0.020633983228853,5,0.931995001521488,0.623336579940671,0.999992905843618,30368,5,236,0.937730287398673,0.619594708740575,0.848779682685455
"2970","GO:0010608","post-transcriptional regulation of gene expression",0.0409947427928471,10,0.9382066050735,0.625330995576958,0.999992905843618,209896,9,493,0.80800776082547,0.786786958367302,0.919092426988271
"2979","GO:0048729","tissue morphogenesis",0.088884676772352,22,0.951968187183695,0.627097464704526,0.999992905843618,227929,21,608,1.5287471395881,0.0364016631844091,0.329938838135728
"2981","GO:0044782","cilium organization",0.0329901695620114,8,0.932678770001289,0.62774199098261,0.999992905843618,64918,7,375,0.826202898550725,0.746652846673087,0.913094210410629
"2982","GO:0035249","synaptic transmission, glutamatergic",0.0207442834518412,5,0.927039455251099,0.627993999714607,0.999992905843618,239844,5,99,2.23539745278876,0.073746486641349,0.370597822484609
"2984","GO:0006898","receptor-mediated endocytosis",0.0248557652055531,6,0.928433419212031,0.628187038246482,0.999992905843618,203222,6,244,1.08838203848895,0.47483919792349,0.752874798229083
"2986","GO:0045786","negative regulation of cell cycle",0.037058899848163,9,0.934064010459298,0.628391659997299,0.999992905843618,187705,8,368,0.962192816635161,0.593770920557019,0.832849112499536
"2987","GO:0018105","peptidyl-serine phosphorylation",0.0330268118630698,8,0.93164398964093,0.628975103202645,0.999992905843618,204627,8,296,1.19623971797885,0.353900860071189,0.662646905460249
"2999","GO:0003013","circulatory system process",0.0731998211510034,18,0.945777846751204,0.631095185885128,0.999992905843618,191913,18,572,1.39282456673761,0.0994092839614173,0.415325620536313
"3010","GO:0048017","inositol lipid-mediated signaling",0.0249900783457231,6,0.923443406525875,0.63334441892207,0.999992905843618,222159,5,173,1.27921588338779,0.352999547639551,0.662015126084398
"3018","GO:0050680","negative regulation of epithelial cell proliferation",0.0209044550659361,5,0.919936404470349,0.634695584112092,0.999992905843618,279187,5,131,1.68934616661135,0.17539156044939,0.509677455365307
"3019","GO:0051963","regulation of synapse assembly",0.0250384680671349,6,0.92165874585648,0.635192303021777,0.999992905843618,347567,5,94,2.35430157261795,0.0618476775798846,0.36861233445788
"3021","GO:0010038","response to metal ion",0.0332196183043126,8,0.926236734190178,0.635427206949391,0.999992905843618,108053,8,349,1.01457580665255,0.533505401352262,0.791827232854053
"3023","GO:0048646","anatomical structure formation involved in morphogenesis",0.14060106119578,35,0.957427941656423,0.636103672879275,0.999992905843618,247437,34,1123,1.34004413643579,0.0505650343686229,0.35546916376505
"3043","GO:0001701","in utero embryonic development",0.0415083274578636,10,0.926598126618857,0.640804801383733,0.999992905843618,307631,9,381,1.04553235193427,0.49350082940816,0.7613588658258
"3046","GO:0019216","regulation of lipid metabolic process",0.033413675312509,8,0.920857417852257,0.641858729904447,0.999992905843618,288856,7,325,0.953311036789298,0.603875617235608,0.836025913484203
"3050","GO:0031032","actomyosin structure organization",0.0211054168580783,5,0.911176943818972,0.642999413577575,0.999992905843618,197272,5,194,1.14074406095921,0.44678387001197,0.736691381171423
"3053","GO:0030100","regulation of endocytosis",0.021145453866124,5,0.909451712529938,0.644639757843538,0.999992905843618,148031,5,197,1.12337232399029,0.459976339135534,0.748300016679957
"3055","GO:0051603","proteolysis involved in protein catabolic process",0.0577794479237911,14,0.931925724129016,0.644716190900941,0.999992905843618,144036,13,748,0.769239711694955,0.867974325193268,0.95078829281003
"3056","GO:0001933","negative regulation of protein phosphorylation",0.037581275850116,9,0.921080613479966,0.644831782892508,0.999992905843618,199689,9,313,1.2726767606612,0.277798798542956,0.606200352210838
"3065","GO:0045444","fat cell differentiation",0.0335430732565411,8,0.91730505830233,0.64611200626818,0.999992905843618,326512,9,228,1.74713958810069,0.0748373976808826,0.370700336378381
"3078","GO:0043604","amide biosynthetic process",0.0620203762365545,15,0.930215377479509,0.650302979450463,0.999992905843618,160901,14,801,0.773598219616783,0.870733948104169,0.950922469836553
"3087","GO:0034329","cell junction assembly",0.0701706283637317,17,0.93179463985547,0.653317351069535,0.999992905843618,270541,16,404,1.75290572535514,0.0219112069983334,0.299277780333223
"3097","GO:0021915","neural tube development",0.0214149058761961,5,0.89800858065621,0.655557177059891,0.999992905843618,139406,4,162,1.09286097691895,0.499679930623343,0.767832772973566
"3098","GO:0007155","cell adhesion",0.184983024625675,46,0.956428717073323,0.655587381897646,0.999992905843618,198774,46,1455,1.39931271477663,0.0128699660157101,0.251755632253874
"3102","GO:0042221","response to chemical",0.367916578260798,93,0.97221035644324,0.65590474684572,0.999992905843618,207908,104,4171,1.10360355664891,0.136450297479756,0.473942749234418
"3112","GO:0090257","regulation of muscle system process",0.0297883165426453,7,0.903813308299364,0.657925248894174,0.999992905843618,230216,7,228,1.35888634630053,0.257950481291399,0.593791892227651
"3114","GO:0043270","positive regulation of ion transport",0.0297999366206718,7,0.903460878651693,0.658322135871001,0.999992905843618,137755,7,272,1.13906649616368,0.417443311567166,0.717289319832716
"3117","GO:0043405","regulation of MAP kinase activity",0.0256702565237744,6,0.898975164332715,0.658813598238125,0.999992905843618,335162,6,180,1.47536231884058,0.222927511523702,0.565194151084871
"3120","GO:0009057","macromolecule catabolic process",0.102394792470576,25,0.939050159034957,0.659750999355816,0.999992905843618,161322,24,1299,0.81775278642434,0.873345968420279,0.952003869011521
"3128","GO:0090090","negative regulation of canonical Wnt signaling pathway",0.0215379490390389,5,0.892878388555578,0.660471219396257,0.999992905843618,121688,5,130,1.70234113712375,0.171632469010415,0.507521415149628
"3130","GO:0072521","purine-containing compound metabolic process",0.0381059226088321,9,0.908399068846101,0.660934302744559,0.999992905843618,202090,8,469,0.754982849726523,0.835264429804558,0.940173001524977
"3134","GO:0007626","locomotory behavior",0.0298948988050473,7,0.900591003791303,0.661555310442288,0.999992905843618,299893,6,193,1.37598558233836,0.27160636574232,0.605125993150394
"3135","GO:0043543","protein acylation",0.021565342151262,5,0.891744220698297,0.661559107108043,0.999992905843618,316942,5,247,0.895969019538814,0.659275882863998,0.864793169254005
"3143","GO:0071704","organic substance metabolic process",0.686909537711066,176,0.98546175261845,0.663080629074917,0.999992905843618,188118,208,10132,0.908632142673235,0.983689855276876,0.989203348582578
"3155","GO:0071241","cellular response to inorganic substance",0.0216728807509107,5,0.887319477820738,0.665808234328031,0.999992905843618,117127,5,221,1.00137713948456,0.561342672825933,0.810443564590016
"3157","GO:0071560","cellular response to transforming growth factor beta stimulus",0.0341646975461448,8,0.900614756728699,0.666142044625222,0.999992905843618,318811,8,251,1.41070500606271,0.208903886808923,0.54989498455981
"3162","GO:0044403","biological process involved in symbiotic interaction",0.0217025779973729,5,0.886105292795035,0.66697555408689,0.999992905843618,285100,5,296,0.74764982373678,0.802000322057442,0.923003114144201
"3163","GO:0051301","cell division",0.0627109718151008,15,0.919971514114145,0.666979178617524,0.999992905843618,186595,13,614,0.937119388188642,0.634208945322241,0.852600660046092
"3166","GO:0043547","positive regulation of GTPase activity",0.0300665595268553,7,0.895449208248432,0.667353084631123,0.999992905843618,264661,6,272,0.976342710997443,0.580762704245743,0.825442390780269
"3168","GO:2000145","regulation of cell motility",0.118715988583252,29,0.939540350626345,0.667839153544148,0.999992905843618,224106,29,933,1.3757397828417,0.0516559949116203,0.358234013557061
"3177","GO:0010632","regulation of epithelial cell migration",0.0342832615968293,8,0.897500101684503,0.669885329832493,0.999992905843618,318200,8,220,1.60948616600791,0.12663017871103,0.465929865156952
"3179","GO:0006310","DNA recombination",0.0217931093218109,5,0.88242429966259,0.670517773567193,0.999992905843618,506503,4,313,0.565634115849423,0.925920520935591,0.975790566946484
"3181","GO:0051641","cellular localization",0.283730289151955,71,0.962452489274677,0.670669691845126,0.999992905843618,200105,72,3171,1.00497717082802,0.502051691284004,0.769660963953653
"3184","GO:0010256","endomembrane system organization",0.0466484866956049,11,0.906946726562909,0.671340842806857,0.999992905843618,122613,11,570,0.854157131960336,0.744628964884358,0.912520255505466
"3187","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway",0.0466925467779031,11,0.906090912301962,0.672537021235508,0.999992905843618,347040,11,359,1.35618263291752,0.191124084434832,0.527867176241655
"3188","GO:0007416","synapse assembly",0.0385014620252364,9,0.899066757327175,0.672793951544578,0.999992905843618,325889,8,169,2.09518909184461,0.038436944333275,0.330840143347689
"3189","GO:1901654","response to ketone",0.0218634494500677,5,0.879585322283612,0.67325295957977,0.999992905843618,125979,5,196,1.12910381543922,0.455588365857986,0.743895328953095
"3191","GO:0006412","translation",0.0467779278126766,11,0.904437077185516,0.674847960513564,0.999992905843618,123019,10,647,0.684093810899805,0.922882741885444,0.973463017945652
"3195","GO:1901890","positive regulation of cell junction assembly",0.0219140983186858,5,0.877552384364886,0.675213212561208,0.999992905843618,230475,5,98,2.25820763087844,0.0712734241243089,0.36861233445788
"3199","GO:0007162","negative regulation of cell adhesion",0.0344755517755903,8,0.89249422226844,0.675902834323599,0.999992905843618,205427,8,279,1.269128876422,0.296798206638735,0.617803359208998
"3200","GO:0008202","steroid metabolic process",0.0261452677105076,6,0.882642447284968,0.675940800022992,0.999992905843618,104202,6,309,0.859434360489658,0.701967336242008,0.886000057367446
"3223","GO:0007160","cell-matrix adhesion",0.0263184518238556,6,0.876834368198119,0.682047258816227,0.999992905843618,239313,6,226,1.17506733358984,0.402944070095923,0.705130200228571
"3227","GO:0050730","regulation of peptidyl-tyrosine phosphorylation",0.0305257262080575,7,0.88197989917011,0.682561674939326,0.999992905843618,229432,7,255,1.21500426257459,0.354672543696494,0.663034341241536
"3228","GO:0043408","regulation of MAPK cascade",0.0795382401211046,19,0.918764646610944,0.682606037360884,0.999992905843618,229848,19,645,1.30380856083586,0.145159504717173,0.47828437428537
"3229","GO:0050900","leukocyte migration",0.0346944216719963,8,0.886863918935597,0.682670937283823,0.999992905843618,138112,8,382,0.926929205554291,0.635637408890508,0.852600660046092
"3239","GO:0051234","establishment of localization",0.378100684710549,95,0.966368563083486,0.685340469464866,0.999992905843618,205495,106,4385,1.06993208070993,0.225661459607614,0.565194151084871
"3243","GO:0097193","intrinsic apoptotic signaling pathway",0.0222198077004465,5,0.865478652652011,0.686880112010083,0.999992905843618,173201,5,283,0.781994161929636,0.769560897336103,0.914480049478535
"3255","GO:0035270","endocrine system development",0.0223374223070587,5,0.86092159455177,0.691292994824155,0.999992905843618,151598,4,132,1.34123847167325,0.348717407928455,0.65819009149197
"3261","GO:0010631","epithelial cell migration",0.0433290147160428,10,0.887662429288932,0.692788207241096,0.999992905843618,383320,10,291,1.52099208127895,0.124932247078493,0.465929865156952
"3270","GO:0032259","methylation",0.0309076218555542,7,0.871082124949668,0.694873678636147,0.999992905843618,343492,7,366,0.846519363269185,0.723935014063258,0.900775010767468
"3272","GO:0043410","positive regulation of MAPK cascade",0.0598782123671964,14,0.899261212341283,0.695951163013888,0.999992905843618,241361,14,470,1.31840888066605,0.179659112672353,0.5151105528693
"3274","GO:0002274","myeloid leukocyte activation",0.0224697440454276,5,0.855851726298703,0.696207203696511,0.999992905843618,137439,5,225,0.983574879227053,0.5773150600304,0.824779409556683
"3275","GO:0060271","cilium assembly",0.0309497620073857,7,0.869896088915065,0.696213274166367,0.999992905843618,71992,6,346,0.767529530032672,0.797212601856825,0.921091869085017
"3276","GO:0006518","peptide metabolic process",0.0639705666503749,15,0.901857068229824,0.696266666205619,0.999992905843618,126081,14,825,0.751093544137022,0.895265662003568,0.965144065373911
"3277","GO:0060828","regulation of canonical Wnt signaling pathway",0.035144937782139,8,0.875495383146416,0.69632667438602,0.999992905843618,158753,8,236,1.50036845983788,0.166719597604735,0.501005983262715
"3285","GO:0048871","multicellular organismal homeostasis",0.0599950814225786,14,0.897509471932967,0.69867383471098,0.999992905843618,261003,14,523,1.18480339180314,0.295964015255581,0.617408874069936
"3300","GO:0048285","organelle fission",0.0436927395930516,10,0.880272988596371,0.702606344347343,0.999992905843618,165179,9,515,0.773490924440692,0.826462856691933,0.938363050054477
"3302","GO:0010976","positive regulation of neuron projection development",0.0226598621486587,5,0.84867106007119,0.703174060415671,0.999992905843618,342052,4,146,1.21262656343061,0.420353536665169,0.717289319832716
"3303","GO:0090287","regulation of cellular response to growth factor stimulus",0.0437182472406799,10,0.879759388563729,0.703287555007819,0.999992905843618,318539,11,296,1.64482961222092,0.0738670276502542,0.370597822484609
"3304","GO:0010639","negative regulation of organelle organization",0.0311802204183356,7,0.863466536216171,0.703472183507811,0.999992905843618,142132,6,336,0.790372670807453,0.774072802968644,0.914480049478535
"3320","GO:0051179","localization",0.422545146375836,106,0.964849108288378,0.707197686422471,0.999992905843618,207772,117,4986,1.03861246272171,0.331218535053969,0.642728198600595
"3322","GO:0071559","response to transforming growth factor beta",0.0355347050719892,8,0.865892391871435,0.707837776908613,0.999992905843618,318811,8,256,1.38315217391304,0.223823928720514,0.565194151084871
"3329","GO:0050794","regulation of cellular process",0.739762282249238,189,0.982644147134505,0.708966158829408,0.999992905843618,184217,236,10310,1.01314890566356,0.399392699658007,0.704034578676427
"3342","GO:0030509","BMP signaling pathway",0.0229005369696503,5,0.839751891244099,0.711834511322798,0.999992905843618,316097,6,153,1.73572037510656,0.133574506365263,0.472338766484393
"3345","GO:0002062","chondrocyte differentiation",0.0229033011325803,5,0.839650542926024,0.711932943407994,0.999992905843618,351403,5,112,1.97593167701863,0.110009805193139,0.439290854750835
"3348","GO:1901135","carbohydrate derivative metabolic process",0.101224538254564,24,0.911910233421393,0.712596087885264,0.999992905843618,206123,23,1034,0.984526112185687,0.561925946828171,0.810443564590016
"3352","GO:0051091","positive regulation of DNA-binding transcription factor activity",0.0272469457253093,6,0.846954492058434,0.713506138634141,0.999992905843618,119306,6,250,1.06226086956522,0.498303999486475,0.766722012316018
"3358","GO:0042060","wound healing",0.0441905628334283,10,0.870356383703805,0.715726105503896,0.999992905843618,212487,10,419,1.05634533568538,0.4751961034819,0.752874798229083
"3364","GO:0010634","positive regulation of epithelial cell migration",0.0230494767002764,5,0.834325632674282,0.717104800555795,0.999992905843618,216663,5,144,1.53683574879227,0.226856982451506,0.565194151084871
