Module_1	Module_2	Semantic_Similarity	Ont	Tissue
darkred	darkolivegreen		BP	Caudate
darkred	greenyellow		BP	Caudate
darkred	darkorange		BP	Caudate
darkred	midnightblue		BP	Caudate
darkred	yellowgreen		BP	Caudate
darkgreen	grey	0.173	BP	Caudate
darkgreen	blue	0.075	BP	Caudate
darkgreen	cyan	0.29	BP	Caudate
darkgreen	violet	0.132	BP	Caudate
darkgreen	tan	0.285	BP	Caudate
darkgreen	darkred		BP	Caudate
darkgreen	turquoise	0.147	BP	Caudate
darkgreen	purple	0.056	BP	Caudate
darkgreen	green	0.094	BP	Caudate
darkgreen	white		BP	Caudate
darkgreen	yellow	0.097	BP	Caudate
darkgreen	red	0.039	BP	Caudate
darkgreen	skyblue	0.277	BP	Caudate
darkgreen	darkmagenta	0.093	BP	Caudate
darkgreen	saddlebrown		BP	Caudate
darkgreen	darkturquoise	0.101	BP	Caudate
darkgreen	grey60	0.092	BP	Caudate
darkgreen	brown	0.107	BP	Caudate
darkgreen	sienna3		BP	Caudate
darkgreen	lightcyan	0.079	BP	Caudate
darkgreen	lightgreen	0.115	BP	Caudate
darkgreen	royalblue	0.354	BP	Caudate
darkgreen	salmon	0.32	BP	Caudate
darkgreen	pink	0.235	BP	Caudate
darkgreen	lightyellow	0.133	BP	Caudate
darkgreen	magenta	0.134	BP	Caudate
darkgreen	orange	0.335	BP	Caudate
darkgreen	black	0.221	BP	Caudate
darkgreen	paleturquoise	0.042	BP	Caudate
darkgreen	darkolivegreen	0.318	BP	Caudate
darkgreen	greenyellow	1	BP	Caudate
darkgreen	darkorange	0.051	BP	Caudate
darkgreen	midnightblue	0.496	BP	Caudate
darkgreen	yellowgreen	0.109	BP	Caudate
turquoise	grey	0.455	BP	Caudate
turquoise	blue	0.416	BP	Caudate
turquoise	cyan	0.247	BP	Caudate
turquoise	violet	0.276	BP	Caudate
turquoise	tan	0.818	BP	Caudate
turquoise	darkred		BP	Caudate
turquoise	darkgreen	0.147	BP	Caudate
turquoise	purple	0.306	BP	Caudate
turquoise	green	0.269	BP	Caudate
turquoise	white		BP	Caudate
turquoise	yellow	0.341	BP	Caudate
turquoise	red	0.179	BP	Caudate
turquoise	skyblue	0.248	BP	Caudate
turquoise	darkmagenta	0.266	BP	Caudate
turquoise	saddlebrown		BP	Caudate
turquoise	darkturquoise	0.408	BP	Caudate
turquoise	grey60	0.427	BP	Caudate
turquoise	brown	0.506	BP	Caudate
turquoise	sienna3		BP	Caudate
turquoise	lightcyan	0.415	BP	Caudate
turquoise	lightgreen	0.392	BP	Caudate
turquoise	royalblue	0.317	BP	Caudate
turquoise	salmon	0.265	BP	Caudate
turquoise	pink	0.313	BP	Caudate
turquoise	lightyellow	0.459	BP	Caudate
turquoise	magenta	0.186	BP	Caudate
turquoise	orange	0.469	BP	Caudate
turquoise	black	0.384	BP	Caudate
turquoise	paleturquoise	0.235	BP	Caudate
turquoise	darkolivegreen	0.285	BP	Caudate
turquoise	greenyellow	0.542	BP	Caudate
turquoise	darkorange	0.156	BP	Caudate
turquoise	midnightblue	0.239	BP	Caudate
turquoise	yellowgreen	0.186	BP	Caudate
purple	grey	0.215	BP	Caudate
purple	blue	0.21	BP	Caudate
purple	cyan	0.187	BP	Caudate
purple	violet	0.152	BP	Caudate
purple	tan	0.134	BP	Caudate
purple	darkred		BP	Caudate
purple	darkgreen	0.056	BP	Caudate
purple	turquoise	0.306	BP	Caudate
purple	green	0.462	BP	Caudate
purple	white		BP	Caudate
purple	yellow	0.247	BP	Caudate
purple	red	0.321	BP	Caudate
purple	skyblue	0.127	BP	Caudate
purple	darkmagenta	0.332	BP	Caudate
purple	saddlebrown		BP	Caudate
purple	darkturquoise	0.222	BP	Caudate
purple	grey60	0.208	BP	Caudate
purple	brown	0.455	BP	Caudate
purple	sienna3		BP	Caudate
purple	lightcyan	0.193	BP	Caudate
purple	lightgreen	0.236	BP	Caudate
purple	royalblue	0.242	BP	Caudate
purple	salmon	0.194	BP	Caudate
purple	pink	0.151	BP	Caudate
purple	lightyellow	0.229	BP	Caudate
purple	magenta	0.135	BP	Caudate
purple	orange	0.272	BP	Caudate
purple	black	0.221	BP	Caudate
purple	paleturquoise	0.136	BP	Caudate
purple	darkolivegreen	0.16	BP	Caudate
purple	greenyellow	0.138	BP	Caudate
purple	darkorange	0.294	BP	Caudate
purple	midnightblue	0.137	BP	Caudate
purple	yellowgreen	0.354	BP	Caudate
green	grey	0.181	BP	Caudate
green	blue	0.214	BP	Caudate
green	cyan	0.144	BP	Caudate
green	violet	0.142	BP	Caudate
green	tan	0.152	BP	Caudate
green	darkred		BP	Caudate
green	darkgreen	0.094	BP	Caudate
green	turquoise	0.269	BP	Caudate
green	purple	0.462	BP	Caudate
green	white		BP	Caudate
green	yellow	0.331	BP	Caudate
green	red	0.241	BP	Caudate
green	skyblue	0.17	BP	Caudate
green	darkmagenta	0.203	BP	Caudate
green	saddlebrown		BP	Caudate
green	darkturquoise	0.196	BP	Caudate
green	grey60	0.191	BP	Caudate
green	brown	0.401	BP	Caudate
green	sienna3		BP	Caudate
green	lightcyan	0.203	BP	Caudate
green	lightgreen	0.171	BP	Caudate
green	royalblue	0.212	BP	Caudate
green	salmon	0.163	BP	Caudate
green	pink	0.128	BP	Caudate
green	lightyellow	0.202	BP	Caudate
green	magenta	0.11	BP	Caudate
green	orange	0.3	BP	Caudate
green	black	0.149	BP	Caudate
green	paleturquoise	0.106	BP	Caudate
green	darkolivegreen	0.224	BP	Caudate
green	greenyellow	0.222	BP	Caudate
green	darkorange	0.211	BP	Caudate
green	midnightblue	0.129	BP	Caudate
green	yellowgreen	0.222	BP	Caudate
white	grey		BP	Caudate
white	blue		BP	Caudate
white	cyan		BP	Caudate
white	violet		BP	Caudate
white	tan		BP	Caudate
white	darkred		BP	Caudate
white	darkgreen		BP	Caudate
white	turquoise		BP	Caudate
white	purple		BP	Caudate
white	green		BP	Caudate
white	yellow		BP	Caudate
white	red		BP	Caudate
white	skyblue		BP	Caudate
white	darkmagenta		BP	Caudate
white	saddlebrown		BP	Caudate
white	darkturquoise		BP	Caudate
white	grey60		BP	Caudate
white	brown		BP	Caudate
white	sienna3		BP	Caudate
white	lightcyan		BP	Caudate
white	lightgreen		BP	Caudate
white	royalblue		BP	Caudate
white	salmon		BP	Caudate
white	pink		BP	Caudate
white	lightyellow		BP	Caudate
white	magenta		BP	Caudate
white	orange		BP	Caudate
white	black		BP	Caudate
white	paleturquoise		BP	Caudate
white	darkolivegreen		BP	Caudate
white	greenyellow		BP	Caudate
white	darkorange		BP	Caudate
white	midnightblue		BP	Caudate
white	yellowgreen		BP	Caudate
yellow	grey	0.226	BP	Caudate
yellow	blue	0.271	BP	Caudate
yellow	cyan	0.139	BP	Caudate
yellow	violet	0.169	BP	Caudate
yellow	tan	0.217	BP	Caudate
yellow	darkred		BP	Caudate
yellow	darkgreen	0.097	BP	Caudate
yellow	turquoise	0.341	BP	Caudate
yellow	purple	0.247	BP	Caudate
yellow	green	0.331	BP	Caudate
yellow	white		BP	Caudate
yellow	red	0.448	BP	Caudate
yellow	skyblue	0.156	BP	Caudate
yellow	darkmagenta	0.167	BP	Caudate
yellow	saddlebrown		BP	Caudate
yellow	darkturquoise	0.293	BP	Caudate
yellow	grey60	0.25	BP	Caudate
yellow	brown	0.335	BP	Caudate
yellow	sienna3		BP	Caudate
yellow	lightcyan	0.365	BP	Caudate
yellow	lightgreen	0.195	BP	Caudate
yellow	royalblue	0.191	BP	Caudate
yellow	salmon	0.134	BP	Caudate
yellow	pink	0.135	BP	Caudate
yellow	lightyellow	0.271	BP	Caudate
yellow	magenta	0.109	BP	Caudate
yellow	orange	0.474	BP	Caudate
yellow	black	0.181	BP	Caudate
yellow	paleturquoise	0.101	BP	Caudate
yellow	darkolivegreen	0.234	BP	Caudate
yellow	greenyellow	0.213	BP	Caudate
yellow	darkorange	0.221	BP	Caudate
yellow	midnightblue	0.143	BP	Caudate
yellow	yellowgreen	0.154	BP	Caudate
red	grey	0.09	BP	Caudate
red	blue	0.177	BP	Caudate
red	cyan	0.058	BP	Caudate
red	violet	0.073	BP	Caudate
red	tan	0.056	BP	Caudate
red	darkred		BP	Caudate
red	darkgreen	0.039	BP	Caudate
red	turquoise	0.179	BP	Caudate
red	purple	0.321	BP	Caudate
red	green	0.241	BP	Caudate
red	white		BP	Caudate
red	yellow	0.448	BP	Caudate
red	skyblue	0.058	BP	Caudate
red	darkmagenta	0.133	BP	Caudate
red	saddlebrown		BP	Caudate
red	darkturquoise	0.141	BP	Caudate
red	grey60	0.119	BP	Caudate
red	brown	0.271	BP	Caudate
red	sienna3		BP	Caudate
red	lightcyan	0.253	BP	Caudate
red	lightgreen	0.097	BP	Caudate
red	royalblue	0.076	BP	Caudate
red	salmon	0.069	BP	Caudate
red	pink	0.059	BP	Caudate
red	lightyellow	0.116	BP	Caudate
red	magenta	0.049	BP	Caudate
red	orange	0.151	BP	Caudate
red	black	0.084	BP	Caudate
red	paleturquoise	0.077	BP	Caudate
red	darkolivegreen	0.128	BP	Caudate
red	greenyellow	0.05	BP	Caudate
red	darkorange	0.389	BP	Caudate
red	midnightblue	0.041	BP	Caudate
red	yellowgreen	0.441	BP	Caudate
skyblue	grey	0.391	BP	Caudate
skyblue	blue	0.225	BP	Caudate
skyblue	cyan	0.36	BP	Caudate
skyblue	violet	0.209	BP	Caudate
skyblue	tan	0.359	BP	Caudate
skyblue	darkred		BP	Caudate
skyblue	darkgreen	0.277	BP	Caudate
skyblue	turquoise	0.248	BP	Caudate
skyblue	purple	0.127	BP	Caudate
skyblue	green	0.17	BP	Caudate
skyblue	white		BP	Caudate
skyblue	yellow	0.156	BP	Caudate
skyblue	red	0.058	BP	Caudate
skyblue	darkmagenta	0.128	BP	Caudate
skyblue	saddlebrown		BP	Caudate
skyblue	darkturquoise	0.226	BP	Caudate
skyblue	grey60	0.213	BP	Caudate
skyblue	brown	0.201	BP	Caudate
skyblue	sienna3		BP	Caudate
skyblue	lightcyan	0.2	BP	Caudate
skyblue	lightgreen	0.319	BP	Caudate
skyblue	royalblue	0.282	BP	Caudate
skyblue	salmon	0.394	BP	Caudate
skyblue	pink	0.295	BP	Caudate
skyblue	lightyellow	0.239	BP	Caudate
skyblue	magenta	0.188	BP	Caudate
skyblue	orange	0.352	BP	Caudate
skyblue	black	0.385	BP	Caudate
skyblue	paleturquoise	0.074	BP	Caudate
skyblue	darkolivegreen	0.299	BP	Caudate
skyblue	greenyellow	0.422	BP	Caudate
skyblue	darkorange	0.116	BP	Caudate
skyblue	midnightblue	0.306	BP	Caudate
skyblue	yellowgreen	0.158	BP	Caudate
darkmagenta	grey	0.226	BP	Caudate
darkmagenta	blue	0.206	BP	Caudate
darkmagenta	cyan	0.333	BP	Caudate
darkmagenta	violet	0.095	BP	Caudate
darkmagenta	tan	0.134	BP	Caudate
darkmagenta	darkred		BP	Caudate
darkmagenta	darkgreen	0.093	BP	Caudate
darkmagenta	turquoise	0.266	BP	Caudate
darkmagenta	purple	0.332	BP	Caudate
darkmagenta	green	0.203	BP	Caudate
darkmagenta	white		BP	Caudate
darkmagenta	yellow	0.167	BP	Caudate
darkmagenta	red	0.133	BP	Caudate
darkmagenta	skyblue	0.128	BP	Caudate
darkmagenta	saddlebrown		BP	Caudate
darkmagenta	darkturquoise	0.178	BP	Caudate
darkmagenta	grey60	0.148	BP	Caudate
darkmagenta	brown	0.204	BP	Caudate
darkmagenta	sienna3		BP	Caudate
darkmagenta	lightcyan	0.131	BP	Caudate
darkmagenta	lightgreen	0.251	BP	Caudate
darkmagenta	royalblue	0.312	BP	Caudate
darkmagenta	salmon	0.376	BP	Caudate
darkmagenta	pink	0.282	BP	Caudate
darkmagenta	lightyellow	0.144	BP	Caudate
darkmagenta	magenta	0.472	BP	Caudate
darkmagenta	orange	0.272	BP	Caudate
darkmagenta	black	0.288	BP	Caudate
darkmagenta	paleturquoise	0.109	BP	Caudate
darkmagenta	darkolivegreen	0.111	BP	Caudate
darkmagenta	greenyellow	0.138	BP	Caudate
darkmagenta	darkorange	0.145	BP	Caudate
darkmagenta	midnightblue	0.158	BP	Caudate
darkmagenta	yellowgreen	0.359	BP	Caudate
saddlebrown	grey		BP	Caudate
saddlebrown	blue		BP	Caudate
saddlebrown	cyan		BP	Caudate
saddlebrown	violet		BP	Caudate
saddlebrown	tan		BP	Caudate
saddlebrown	darkred		BP	Caudate
saddlebrown	darkgreen		BP	Caudate
saddlebrown	turquoise		BP	Caudate
saddlebrown	purple		BP	Caudate
saddlebrown	green		BP	Caudate
saddlebrown	white		BP	Caudate
saddlebrown	yellow		BP	Caudate
saddlebrown	red		BP	Caudate
saddlebrown	skyblue		BP	Caudate
saddlebrown	darkmagenta		BP	Caudate
saddlebrown	darkturquoise		BP	Caudate
saddlebrown	grey60		BP	Caudate
saddlebrown	brown		BP	Caudate
saddlebrown	sienna3		BP	Caudate
saddlebrown	lightcyan		BP	Caudate
saddlebrown	lightgreen		BP	Caudate
saddlebrown	royalblue		BP	Caudate
saddlebrown	salmon		BP	Caudate
saddlebrown	pink		BP	Caudate
saddlebrown	lightyellow		BP	Caudate
saddlebrown	magenta		BP	Caudate
saddlebrown	orange		BP	Caudate
saddlebrown	black		BP	Caudate
saddlebrown	paleturquoise		BP	Caudate
saddlebrown	darkolivegreen		BP	Caudate
saddlebrown	greenyellow		BP	Caudate
saddlebrown	darkorange		BP	Caudate
saddlebrown	midnightblue		BP	Caudate
saddlebrown	yellowgreen		BP	Caudate
darkturquoise	grey	0.36	BP	Caudate
darkturquoise	blue	0.325	BP	Caudate
darkturquoise	cyan	0.134	BP	Caudate
darkturquoise	violet	0.516	BP	Caudate
darkturquoise	tan	0.304	BP	Caudate
darkturquoise	darkred		BP	Caudate
darkturquoise	darkgreen	0.101	BP	Caudate
darkturquoise	turquoise	0.408	BP	Caudate
darkturquoise	purple	0.222	BP	Caudate
darkturquoise	green	0.196	BP	Caudate
darkturquoise	white		BP	Caudate
darkturquoise	yellow	0.293	BP	Caudate
darkturquoise	red	0.141	BP	Caudate
darkturquoise	skyblue	0.226	BP	Caudate
darkturquoise	darkmagenta	0.178	BP	Caudate
darkturquoise	saddlebrown		BP	Caudate
darkturquoise	grey60	0.577	BP	Caudate
darkturquoise	brown	0.401	BP	Caudate
darkturquoise	sienna3		BP	Caudate
darkturquoise	lightcyan	0.428	BP	Caudate
darkturquoise	lightgreen	0.348	BP	Caudate
darkturquoise	royalblue	0.225	BP	Caudate
darkturquoise	salmon	0.137	BP	Caudate
darkturquoise	pink	0.269	BP	Caudate
darkturquoise	lightyellow	0.523	BP	Caudate
darkturquoise	magenta	0.091	BP	Caudate
darkturquoise	orange	0.274	BP	Caudate
darkturquoise	black	0.307	BP	Caudate
darkturquoise	paleturquoise	0.649	BP	Caudate
darkturquoise	darkolivegreen	0.281	BP	Caudate
darkturquoise	greenyellow	0.761	BP	Caudate
darkturquoise	darkorange	0.227	BP	Caudate
darkturquoise	midnightblue	0.138	BP	Caudate
darkturquoise	yellowgreen	0.138	BP	Caudate
grey60	grey	0.32	BP	Caudate
grey60	blue	0.362	BP	Caudate
grey60	cyan	0.118	BP	Caudate
grey60	violet	0.41	BP	Caudate
grey60	tan	0.312	BP	Caudate
grey60	darkred		BP	Caudate
grey60	darkgreen	0.092	BP	Caudate
grey60	turquoise	0.427	BP	Caudate
grey60	purple	0.208	BP	Caudate
grey60	green	0.191	BP	Caudate
grey60	white		BP	Caudate
grey60	yellow	0.25	BP	Caudate
grey60	red	0.119	BP	Caudate
grey60	skyblue	0.213	BP	Caudate
grey60	darkmagenta	0.148	BP	Caudate
grey60	saddlebrown		BP	Caudate
grey60	darkturquoise	0.577	BP	Caudate
grey60	brown	0.384	BP	Caudate
grey60	sienna3		BP	Caudate
grey60	lightcyan	0.401	BP	Caudate
grey60	lightgreen	0.288	BP	Caudate
grey60	royalblue	0.17	BP	Caudate
grey60	salmon	0.116	BP	Caudate
grey60	pink	0.192	BP	Caudate
grey60	lightyellow	0.539	BP	Caudate
grey60	magenta	0.084	BP	Caudate
grey60	orange	0.503	BP	Caudate
grey60	black	0.236	BP	Caudate
grey60	paleturquoise	0.649	BP	Caudate
grey60	darkolivegreen	0.223	BP	Caudate
grey60	greenyellow	0.557	BP	Caudate
grey60	darkorange	0.159	BP	Caudate
grey60	midnightblue	0.138	BP	Caudate
grey60	yellowgreen	0.111	BP	Caudate
brown	grey	0.39	BP	Caudate
brown	blue	0.394	BP	Caudate
brown	cyan	0.143	BP	Caudate
brown	violet	0.25	BP	Caudate
brown	tan	0.285	BP	Caudate
brown	darkred		BP	Caudate
brown	darkgreen	0.107	BP	Caudate
brown	turquoise	0.506	BP	Caudate
brown	purple	0.455	BP	Caudate
brown	green	0.401	BP	Caudate
brown	white		BP	Caudate
brown	yellow	0.335	BP	Caudate
brown	red	0.271	BP	Caudate
brown	skyblue	0.201	BP	Caudate
brown	darkmagenta	0.204	BP	Caudate
brown	saddlebrown		BP	Caudate
brown	darkturquoise	0.401	BP	Caudate
brown	grey60	0.384	BP	Caudate
brown	sienna3		BP	Caudate
brown	lightcyan	0.37	BP	Caudate
brown	lightgreen	0.291	BP	Caudate
brown	royalblue	0.225	BP	Caudate
brown	salmon	0.145	BP	Caudate
brown	pink	0.165	BP	Caudate
brown	lightyellow	0.381	BP	Caudate
brown	magenta	0.099	BP	Caudate
brown	orange	0.335	BP	Caudate
brown	black	0.243	BP	Caudate
brown	paleturquoise	0.298	BP	Caudate
brown	darkolivegreen	0.283	BP	Caudate
brown	greenyellow	1	BP	Caudate
brown	darkorange	0.3	BP	Caudate
brown	midnightblue	0.154	BP	Caudate
brown	yellowgreen	0.224	BP	Caudate
sienna3	grey		BP	Caudate
sienna3	blue		BP	Caudate
sienna3	cyan		BP	Caudate
sienna3	violet		BP	Caudate
sienna3	tan		BP	Caudate
sienna3	darkred		BP	Caudate
sienna3	darkgreen		BP	Caudate
sienna3	turquoise		BP	Caudate
sienna3	purple		BP	Caudate
sienna3	green		BP	Caudate
sienna3	white		BP	Caudate
sienna3	yellow		BP	Caudate
sienna3	red		BP	Caudate
sienna3	skyblue		BP	Caudate
sienna3	darkmagenta		BP	Caudate
sienna3	saddlebrown		BP	Caudate
sienna3	darkturquoise		BP	Caudate
sienna3	grey60		BP	Caudate
sienna3	brown		BP	Caudate
sienna3	lightcyan		BP	Caudate
sienna3	lightgreen		BP	Caudate
sienna3	royalblue		BP	Caudate
sienna3	salmon		BP	Caudate
sienna3	pink		BP	Caudate
sienna3	lightyellow		BP	Caudate
sienna3	magenta		BP	Caudate
sienna3	orange		BP	Caudate
sienna3	black		BP	Caudate
sienna3	paleturquoise		BP	Caudate
sienna3	darkolivegreen		BP	Caudate
sienna3	greenyellow		BP	Caudate
sienna3	darkorange		BP	Caudate
sienna3	midnightblue		BP	Caudate
sienna3	yellowgreen		BP	Caudate
lightcyan	grey	0.335	BP	Caudate
lightcyan	blue	0.427	BP	Caudate
lightcyan	cyan	0.116	BP	Caudate
lightcyan	violet	0.253	BP	Caudate
lightcyan	tan	0.302	BP	Caudate
lightcyan	darkred		BP	Caudate
lightcyan	darkgreen	0.079	BP	Caudate
lightcyan	turquoise	0.415	BP	Caudate
lightcyan	purple	0.193	BP	Caudate
lightcyan	green	0.203	BP	Caudate
lightcyan	white		BP	Caudate
lightcyan	yellow	0.365	BP	Caudate
lightcyan	red	0.253	BP	Caudate
lightcyan	skyblue	0.2	BP	Caudate
lightcyan	darkmagenta	0.131	BP	Caudate
lightcyan	saddlebrown		BP	Caudate
lightcyan	darkturquoise	0.428	BP	Caudate
lightcyan	grey60	0.401	BP	Caudate
lightcyan	brown	0.37	BP	Caudate
lightcyan	sienna3		BP	Caudate
lightcyan	lightgreen	0.27	BP	Caudate
lightcyan	royalblue	0.125	BP	Caudate
lightcyan	salmon	0.115	BP	Caudate
lightcyan	pink	0.241	BP	Caudate
lightcyan	lightyellow	0.46	BP	Caudate
lightcyan	magenta	0.088	BP	Caudate
lightcyan	orange	0.247	BP	Caudate
lightcyan	black	0.288	BP	Caudate
lightcyan	paleturquoise	0.136	BP	Caudate
lightcyan	darkolivegreen	0.388	BP	Caudate
lightcyan	greenyellow	0.167	BP	Caudate
lightcyan	darkorange	0.151	BP	Caudate
lightcyan	midnightblue	0.112	BP	Caudate
lightcyan	yellowgreen	0.104	BP	Caudate
lightgreen	grey	0.414	BP	Caudate
lightgreen	blue	0.289	BP	Caudate
lightgreen	cyan	0.226	BP	Caudate
lightgreen	violet	0.273	BP	Caudate
lightgreen	tan	0.366	BP	Caudate
lightgreen	darkred		BP	Caudate
lightgreen	darkgreen	0.115	BP	Caudate
lightgreen	turquoise	0.392	BP	Caudate
lightgreen	purple	0.236	BP	Caudate
lightgreen	green	0.171	BP	Caudate
lightgreen	white		BP	Caudate
lightgreen	yellow	0.195	BP	Caudate
lightgreen	red	0.097	BP	Caudate
lightgreen	skyblue	0.319	BP	Caudate
lightgreen	darkmagenta	0.251	BP	Caudate
lightgreen	saddlebrown		BP	Caudate
lightgreen	darkturquoise	0.348	BP	Caudate
lightgreen	grey60	0.288	BP	Caudate
lightgreen	brown	0.291	BP	Caudate
lightgreen	sienna3		BP	Caudate
lightgreen	lightcyan	0.27	BP	Caudate
lightgreen	royalblue	0.321	BP	Caudate
lightgreen	salmon	0.219	BP	Caudate
lightgreen	pink	0.38	BP	Caudate
lightgreen	lightyellow	0.387	BP	Caudate
lightgreen	magenta	0.175	BP	Caudate
lightgreen	orange	0.346	BP	Caudate
lightgreen	black	0.407	BP	Caudate
lightgreen	paleturquoise	0.185	BP	Caudate
lightgreen	darkolivegreen	0.234	BP	Caudate
lightgreen	greenyellow	0.346	BP	Caudate
lightgreen	darkorange	0.166	BP	Caudate
lightgreen	midnightblue	0.185	BP	Caudate
lightgreen	yellowgreen	0.175	BP	Caudate
royalblue	grey	0.294	BP	Caudate
royalblue	blue	0.189	BP	Caudate
royalblue	cyan	0.437	BP	Caudate
royalblue	violet	0.222	BP	Caudate
royalblue	tan	0.428	BP	Caudate
royalblue	darkred		BP	Caudate
royalblue	darkgreen	0.354	BP	Caudate
royalblue	turquoise	0.317	BP	Caudate
royalblue	purple	0.242	BP	Caudate
royalblue	green	0.212	BP	Caudate
royalblue	white		BP	Caudate
royalblue	yellow	0.191	BP	Caudate
royalblue	red	0.076	BP	Caudate
royalblue	skyblue	0.282	BP	Caudate
royalblue	darkmagenta	0.312	BP	Caudate
royalblue	saddlebrown		BP	Caudate
royalblue	darkturquoise	0.225	BP	Caudate
royalblue	grey60	0.17	BP	Caudate
royalblue	brown	0.225	BP	Caudate
royalblue	sienna3		BP	Caudate
royalblue	lightcyan	0.125	BP	Caudate
royalblue	lightgreen	0.321	BP	Caudate
royalblue	salmon	0.46	BP	Caudate
royalblue	pink	0.43	BP	Caudate
royalblue	lightyellow	0.222	BP	Caudate
royalblue	magenta	0.19	BP	Caudate
royalblue	orange	0.388	BP	Caudate
royalblue	black	0.335	BP	Caudate
royalblue	paleturquoise	0.154	BP	Caudate
royalblue	darkolivegreen	0.23	BP	Caudate
royalblue	greenyellow	0.585	BP	Caudate
royalblue	darkorange	0.131	BP	Caudate
royalblue	midnightblue	0.48	BP	Caudate
royalblue	yellowgreen	0.186	BP	Caudate
salmon	grey	0.302	BP	Caudate
salmon	blue	0.125	BP	Caudate
salmon	cyan	0.38	BP	Caudate
salmon	violet	0.149	BP	Caudate
salmon	tan	0.335	BP	Caudate
salmon	darkred		BP	Caudate
salmon	darkgreen	0.32	BP	Caudate
salmon	turquoise	0.265	BP	Caudate
salmon	purple	0.194	BP	Caudate
salmon	green	0.163	BP	Caudate
salmon	white		BP	Caudate
salmon	yellow	0.134	BP	Caudate
salmon	red	0.069	BP	Caudate
salmon	skyblue	0.394	BP	Caudate
salmon	darkmagenta	0.376	BP	Caudate
salmon	saddlebrown		BP	Caudate
salmon	darkturquoise	0.137	BP	Caudate
salmon	grey60	0.116	BP	Caudate
salmon	brown	0.145	BP	Caudate
salmon	sienna3		BP	Caudate
salmon	lightcyan	0.115	BP	Caudate
salmon	lightgreen	0.219	BP	Caudate
salmon	royalblue	0.46	BP	Caudate
salmon	pink	0.305	BP	Caudate
salmon	lightyellow	0.139	BP	Caudate
salmon	magenta	0.306	BP	Caudate
salmon	orange	0.388	BP	Caudate
salmon	black	0.319	BP	Caudate
salmon	paleturquoise	0.062	BP	Caudate
salmon	darkolivegreen	0.253	BP	Caudate
salmon	greenyellow	0.585	BP	Caudate
salmon	darkorange	0.072	BP	Caudate
salmon	midnightblue	0.405	BP	Caudate
salmon	yellowgreen	0.278	BP	Caudate
pink	grey	0.423	BP	Caudate
pink	blue	0.189	BP	Caudate
pink	cyan	0.342	BP	Caudate
pink	violet	0.24	BP	Caudate
pink	tan	0.428	BP	Caudate
pink	darkred		BP	Caudate
pink	darkgreen	0.235	BP	Caudate
pink	turquoise	0.313	BP	Caudate
pink	purple	0.151	BP	Caudate
pink	green	0.128	BP	Caudate
pink	white		BP	Caudate
pink	yellow	0.135	BP	Caudate
pink	red	0.059	BP	Caudate
pink	skyblue	0.295	BP	Caudate
pink	darkmagenta	0.282	BP	Caudate
pink	saddlebrown		BP	Caudate
pink	darkturquoise	0.269	BP	Caudate
pink	grey60	0.192	BP	Caudate
pink	brown	0.165	BP	Caudate
pink	sienna3		BP	Caudate
pink	lightcyan	0.241	BP	Caudate
pink	lightgreen	0.38	BP	Caudate
pink	royalblue	0.43	BP	Caudate
pink	salmon	0.305	BP	Caudate
pink	lightyellow	0.301	BP	Caudate
pink	magenta	0.294	BP	Caudate
pink	orange	0.294	BP	Caudate
pink	black	0.579	BP	Caudate
pink	paleturquoise	0.154	BP	Caudate
pink	darkolivegreen	0.384	BP	Caudate
pink	greenyellow	0.322	BP	Caudate
pink	darkorange	0.127	BP	Caudate
pink	midnightblue	0.287	BP	Caudate
pink	yellowgreen	0.205	BP	Caudate
lightyellow	grey	0.401	BP	Caudate
lightyellow	blue	0.37	BP	Caudate
lightyellow	cyan	0.133	BP	Caudate
lightyellow	violet	0.441	BP	Caudate
lightyellow	tan	0.428	BP	Caudate
lightyellow	darkred		BP	Caudate
lightyellow	darkgreen	0.133	BP	Caudate
lightyellow	turquoise	0.459	BP	Caudate
lightyellow	purple	0.229	BP	Caudate
lightyellow	green	0.202	BP	Caudate
lightyellow	white		BP	Caudate
lightyellow	yellow	0.271	BP	Caudate
lightyellow	red	0.116	BP	Caudate
lightyellow	skyblue	0.239	BP	Caudate
lightyellow	darkmagenta	0.144	BP	Caudate
lightyellow	saddlebrown		BP	Caudate
lightyellow	darkturquoise	0.523	BP	Caudate
lightyellow	grey60	0.539	BP	Caudate
lightyellow	brown	0.381	BP	Caudate
lightyellow	sienna3		BP	Caudate
lightyellow	lightcyan	0.46	BP	Caudate
lightyellow	lightgreen	0.387	BP	Caudate
lightyellow	royalblue	0.222	BP	Caudate
lightyellow	salmon	0.139	BP	Caudate
lightyellow	pink	0.301	BP	Caudate
lightyellow	magenta	0.098	BP	Caudate
lightyellow	orange	0.342	BP	Caudate
lightyellow	black	0.356	BP	Caudate
lightyellow	paleturquoise	0.487	BP	Caudate
lightyellow	darkolivegreen	0.324	BP	Caudate
lightyellow	greenyellow	0.689	BP	Caudate
lightyellow	darkorange	0.186	BP	Caudate
lightyellow	midnightblue	0.148	BP	Caudate
lightyellow	yellowgreen	0.12	BP	Caudate
magenta	grey	0.306	BP	Caudate
magenta	blue	0.148	BP	Caudate
magenta	cyan	0.677	BP	Caudate
magenta	violet	0.097	BP	Caudate
magenta	tan	0.376	BP	Caudate
magenta	darkred		BP	Caudate
magenta	darkgreen	0.134	BP	Caudate
magenta	turquoise	0.186	BP	Caudate
